House,hse_type,region,DHW filename,DHW multiplier,Dryer filename,Dryer multiplier,Stove-Other filename,Stove-Other multiplier
1191A00752,2-DR,3-OT,DHW_200_Lpd,1.00,Dryer-low,0.00,Stove-low,1.32
1191A00775,2-DR,3-OT,DHW_200_Lpd,0.93,Dryer-low,0.45,Stove-med,0.85
1194A00008,2-DR,3-OT,DHW_100_Lpd,1.44,Dryer-low,1.21,Stove-med,1.00
1194A00012,2-DR,3-OT,DHW_200_Lpd,0.76,Dryer-low,0.00,Stove-low,1.27
1194A00282,2-DR,3-OT,DHW_200_Lpd,0.76,Dryer-low,1.37,Stove-med,1.06
1195A00006,2-DR,3-OT,DHW_200_Lpd,0.75,Dryer-low,0.40,Stove-med,0.93
1195A00008,2-DR,3-OT,DHW_100_Lpd,1.49,Dryer-low,1.22,Stove-med,1.02
1195A00010,2-DR,3-OT,DHW_200_Lpd,0.98,Dryer-low,0.15,Stove-med,0.88
1195A00017,2-DR,3-OT,DHW_100_Lpd,1.41,Dryer-low,1.39,Stove-med,0.99
1195A00020,2-DR,3-OT,DHW_200_Lpd,0.85,Dryer-low,0.00,Stove-med,0.99
1195A00028,2-DR,3-OT,DHW_200_Lpd,0.91,Dryer-low,1.35,Stove-med,0.96
1195A00039,2-DR,3-OT,DHW_200_Lpd,1.08,Dryer-low,1.48,Stove-med,1.09
1195A00063,2-DR,3-OT,DHW_200_Lpd,1.00,Dryer-low,0.21,Stove-low,1.27
1195A00068,2-DR,3-OT,DHW_200_Lpd,0.91,Dryer-low,0.14,Stove-med,1.13
11S1A00003,2-DR,3-OT,DHW_200_Lpd,0.79,Dryer-low,0.24,Stove-med,0.96
11S1A00012,2-DR,3-OT,DHW_200_Lpd,0.88,Dryer-low,1.40,Stove-med,1.17
11S1A00016,2-DR,3-OT,DHW_200_Lpd,0.80,Dryer-low,1.18,Stove-high,0.94
1302A00017,2-DR,3-OT,DHW_200_Lpd,0.91,Dryer-low,0.66,Stove-med,0.96
1302A00047,2-DR,3-OT,DHW_100_Lpd,1.49,Dryer-low,1.46,Stove-med,0.97
1302A00049,2-DR,3-OT,DHW_300_Lpd,0.90,Dryer-low,0.15,Stove-med,1.03
1302A00053,2-DR,3-OT,DHW_200_Lpd,0.99,Dryer-low,0.69,Stove-med,0.85
1302A00069,2-DR,3-OT,DHW_200_Lpd,0.89,Dryer-low,0.36,Stove-med,0.84
1302A00141,2-DR,3-OT,DHW_200_Lpd,0.80,Dryer-low,0.29,Stove-med,1.04
1303A00240,2-DR,3-OT,DHW_100_Lpd,1.40,Dryer-low,0.53,Stove-low,1.20
1303A00387,2-DR,3-OT,DHW_200_Lpd,0.80,Dryer-low,0.03,Stove-med,0.84
1303A00388,2-DR,3-OT,DHW_200_Lpd,0.77,Dryer-low,0.00,Stove-low,1.26
1303A00400,2-DR,3-OT,DHW_200_Lpd,0.93,Dryer-low,0.31,Stove-med,0.83
1303A00405,2-DR,3-OT,DHW_200_Lpd,0.80,Dryer-low,0.17,Stove-med,0.84
1303A00406,2-DR,3-OT,DHW_200_Lpd,0.83,Dryer-low,0.48,Stove-low,1.07
1303A00407,2-DR,3-OT,DHW_100_Lpd,1.34,Dryer-low,0.21,Stove-med,1.03
1303A00437,2-DR,3-OT,DHW_200_Lpd,0.81,Dryer-low,0.29,Stove-low,1.31
1303A00878,2-DR,3-OT,DHW_100_Lpd,1.49,Dryer-low,0.14,Stove-low,1.28
1303A00966,2-DR,3-OT,DHW_300_Lpd,0.98,Dryer-low,0.85,Stove-med,1.11
1303A00967,2-DR,3-OT,DHW_300_Lpd,0.84,Dryer-low,0.97,Stove-med,0.94
1303A01034,2-DR,3-OT,DHW_200_Lpd,1.16,Dryer-low,0.20,Stove-med,0.96
1304A00200,2-DR,3-OT,DHW_200_Lpd,1.10,Dryer-low,0.00,Stove-low,1.27
1304A00255,2-DR,3-OT,DHW_200_Lpd,0.83,Dryer-low,0.00,Stove-med,1.08
1305A00009,2-DR,3-OT,DHW_200_Lpd,0.96,Dryer-low,0.58,Stove-med,1.04
1305A00070,2-DR,3-OT,DHW_200_Lpd,0.97,Dryer-low,0.50,Stove-low,1.20
1305A00138,2-DR,3-OT,DHW_100_Lpd,1.40,Dryer-low,0.25,Stove-med,1.11
1307A00090,2-DR,3-OT,DHW_200_Lpd,0.92,Dryer-low,1.17,Stove-med,1.03
1310A00001,2-DR,3-OT,DHW_200_Lpd,0.97,Dryer-low,0.47,Stove-med,0.84
1310A00016,2-DR,3-OT,DHW_200_Lpd,0.96,Dryer-low,0.06,Stove-low,1.30
1310A00052,2-DR,3-OT,DHW_200_Lpd,1.02,Dryer-low,0.23,Stove-med,0.85
1310A00086,2-DR,3-OT,DHW_200_Lpd,0.86,Dryer-low,0.76,Stove-low,1.24
1310A00166,2-DR,3-OT,DHW_200_Lpd,0.91,Dryer-low,0.16,Stove-med,0.90
1310A00170,2-DR,3-OT,DHW_200_Lpd,1.00,Dryer-low,0.15,Stove-low,1.27
2201A00076,2-DR,3-OT,DHW_200_Lpd,0.85,Dryer-low,0.20,Stove-med,0.86
2201A00085,2-DR,3-OT,DHW_200_Lpd,0.91,Dryer-low,0.79,Stove-med,0.90
2201A00109,2-DR,3-OT,DHW_200_Lpd,0.95,Dryer-low,0.04,Stove-med,0.84
2201A00115,2-DR,3-OT,DHW_200_Lpd,1.05,Dryer-low,0.38,Stove-med,0.99
2201A00552,2-DR,3-OT,DHW_200_Lpd,0.75,Dryer-low,0.48,Stove-med,0.85
2202A00099,2-DR,3-OT,DHW_200_Lpd,0.92,Dryer-low,0.86,Stove-med,1.00
2202A00100,2-DR,3-OT,DHW_200_Lpd,0.87,Dryer-low,0.05,Stove-low,1.27
2202A00321,2-DR,3-OT,DHW_200_Lpd,0.82,Dryer-low,0.05,Stove-med,0.85
2202A00323,2-DR,3-OT,DHW_200_Lpd,0.93,Dryer-low,0.30,Stove-med,0.92
2202A00330,2-DR,3-OT,DHW_200_Lpd,0.86,Dryer-low,0.24,Stove-low,1.28
2202A00331,2-DR,3-OT,DHW_100_Lpd,1.48,Dryer-low,0.44,Stove-low,0.97
2205A00014,2-DR,3-OT,DHW_200_Lpd,0.78,Dryer-low,0.19,Stove-low,1.28
2205A00019,2-DR,3-OT,DHW_200_Lpd,0.92,Dryer-low,0.28,Stove-low,0.80
2205A00033,2-DR,3-OT,DHW_100_Lpd,1.35,Dryer-low,1.17,Stove-med,1.17
2205A00049,2-DR,3-OT,DHW_200_Lpd,1.02,Dryer-low,0.08,Stove-med,0.86
2205A00083,2-DR,3-OT,DHW_200_Lpd,0.91,Dryer-low,0.56,Stove-low,1.28
2205A00113,2-DR,3-OT,DHW_200_Lpd,0.92,Dryer-low,0.37,Stove-med,0.88
2205A00121,2-DR,3-OT,DHW_200_Lpd,0.78,Dryer-low,0.39,Stove-med,0.83
2205A00122,2-DR,3-OT,DHW_200_Lpd,1.23,Dryer-low,0.17,Stove-med,1.01
2205A00131,2-DR,3-OT,DHW_100_Lpd,1.44,Dryer-low,0.60,Stove-low,1.32
2205A00142,2-DR,3-OT,DHW_200_Lpd,0.80,Dryer-low,0.15,Stove-low,1.28
2205A00158,2-DR,3-OT,DHW_100_Lpd,1.30,Dryer-low,0.10,Stove-low,1.38
2205A00174,2-DR,3-OT,DHW_100_Lpd,1.33,Dryer-low,0.00,Stove-low,1.31
2205A00210,2-DR,3-OT,DHW_200_Lpd,0.81,Dryer-low,0.38,Stove-low,1.05
2205A00220,2-DR,3-OT,DHW_200_Lpd,0.83,Dryer-low,0.07,Stove-low,1.38
2205A00231,2-DR,3-OT,DHW_100_Lpd,1.48,Dryer-low,0.63,Stove-low,1.26
2206A00027,2-DR,3-OT,DHW_200_Lpd,0.93,Dryer-low,0.19,Stove-low,0.97
2206A00028,2-DR,3-OT,DHW_200_Lpd,0.85,Dryer-low,0.00,Stove-med,0.83
2206A00031,2-DR,3-OT,DHW_200_Lpd,0.95,Dryer-low,0.08,Stove-med,0.83
2206A00052,2-DR,3-OT,DHW_200_Lpd,0.82,Dryer-low,0.43,Stove-low,0.99
2206A00068,2-DR,3-OT,DHW_200_Lpd,0.91,Dryer-low,0.00,Stove-low,1.31
2206A00100,2-DR,3-OT,DHW_200_Lpd,0.79,Dryer-low,1.15,Stove-med,0.94
2206A00112,2-DR,3-OT,DHW_200_Lpd,0.94,Dryer-low,0.45,Stove-med,0.82
2206A00127,2-DR,3-OT,DHW_200_Lpd,0.84,Dryer-low,0.31,Stove-low,0.96
2206A00129,2-DR,3-OT,DHW_100_Lpd,1.28,Dryer-low,0.17,Stove-med,1.03
2206A00181,2-DR,3-OT,DHW_200_Lpd,0.85,Dryer-low,0.73,Stove-med,0.85
2206A00221,2-DR,3-OT,DHW_200_Lpd,0.79,Dryer-low,0.36,Stove-low,1.30
2206A00232,2-DR,3-OT,DHW_200_Lpd,0.83,Dryer-low,0.00,Stove-med,0.87
2206A00344,2-DR,3-OT,DHW_200_Lpd,0.79,Dryer-low,0.03,Stove-low,1.26
2206A00345,2-DR,3-OT,DHW_200_Lpd,0.84,Dryer-low,1.33,Stove-med,1.26
2206A00348,2-DR,3-OT,DHW_200_Lpd,0.88,Dryer-low,1.03,Stove-med,0.95
2206A00350,2-DR,3-OT,DHW_200_Lpd,0.77,Dryer-low,0.10,Stove-med,0.98
2206A00357,2-DR,3-OT,DHW_100_Lpd,1.33,Dryer-low,0.16,Stove-low,1.26
2206A00359,2-DR,3-OT,DHW_200_Lpd,0.92,Dryer-low,0.13,Stove-low,1.10
2206A00360,2-DR,3-OT,DHW_100_Lpd,1.44,Dryer-low,0.83,Stove-med,1.04
2206A00377,2-DR,3-OT,DHW_200_Lpd,0.85,Dryer-low,0.00,Stove-low,1.26
2206A00418,2-DR,3-OT,DHW_200_Lpd,0.81,Dryer-low,0.41,Stove-low,1.18
2206A00436,2-DR,3-OT,DHW_200_Lpd,0.81,Dryer-low,0.00,Stove-low,1.30
2206A00458,2-DR,3-OT,DHW_200_Lpd,1.02,Dryer-low,0.15,Stove-med,0.83
2206A00465,2-DR,3-OT,DHW_200_Lpd,0.77,Dryer-low,0.60,Stove-med,0.91
2206A00475,2-DR,3-OT,DHW_100_Lpd,1.49,Dryer-low,0.00,Stove-low,1.27
2206A00506,2-DR,3-OT,DHW_200_Lpd,0.81,Dryer-low,0.78,Stove-low,1.27
2206A00509,2-DR,3-OT,DHW_200_Lpd,0.78,Dryer-low,0.44,Stove-med,0.82
2206A00519,2-DR,3-OT,DHW_200_Lpd,0.98,Dryer-low,0.14,Stove-high,0.91
2206A00540,2-DR,3-OT,DHW_200_Lpd,0.78,Dryer-low,0.00,Stove-low,1.25
2206A00559,2-DR,3-OT,DHW_200_Lpd,1.02,Dryer-low,0.09,Stove-med,0.99
2206A00560,2-DR,3-OT,DHW_200_Lpd,0.82,Dryer-low,0.11,Stove-low,1.27
2206A00561,2-DR,3-OT,DHW_200_Lpd,0.79,Dryer-low,0.12,Stove-low,1.25
2206A00582,2-DR,3-OT,DHW_200_Lpd,1.04,Dryer-low,1.07,Stove-low,1.05
2206A00603,2-DR,3-OT,DHW_200_Lpd,0.77,Dryer-low,0.21,Stove-low,1.31
2206A00623,2-DR,3-OT,DHW_200_Lpd,1.00,Dryer-low,0.29,Stove-med,0.91
2206A00629,2-DR,3-OT,DHW_200_Lpd,0.80,Dryer-low,0.82,Stove-med,0.92
2206A00644,2-DR,3-OT,DHW_100_Lpd,1.30,Dryer-low,1.21,Stove-high,0.92
2206A00647,2-DR,3-OT,DHW_200_Lpd,0.75,Dryer-low,0.08,Stove-med,0.82
2206A00666,2-DR,3-OT,DHW_100_Lpd,1.47,Dryer-low,0.69,Stove-med,0.81
2206A00681,2-DR,3-OT,DHW_200_Lpd,0.96,Dryer-low,0.10,Stove-med,0.82
2206A00702,2-DR,3-OT,DHW_200_Lpd,0.92,Dryer-low,0.47,Stove-med,0.84
2206A00708,2-DR,3-OT,DHW_200_Lpd,0.87,Dryer-low,0.17,Stove-med,0.94
2206A00719,2-DR,3-OT,DHW_200_Lpd,0.88,Dryer-low,0.44,Stove-low,1.26
2206A00720,2-DR,3-OT,DHW_200_Lpd,1.04,Dryer-low,0.29,Stove-med,0.95
2206A00722,2-DR,3-OT,DHW_100_Lpd,1.35,Dryer-low,0.00,Stove-low,1.25
2206A00728,2-DR,3-OT,DHW_200_Lpd,1.00,Dryer-low,0.11,Stove-low,1.27
2206A00746,2-DR,3-OT,DHW_200_Lpd,0.80,Dryer-low,0.56,Stove-med,0.87
2206A00750,2-DR,3-OT,DHW_200_Lpd,0.77,Dryer-low,0.00,Stove-med,1.24
2210A00281,2-DR,3-OT,DHW_100_Lpd,1.38,Dryer-low,0.47,Stove-low,1.19
2210A00325,2-DR,3-OT,DHW_200_Lpd,0.93,Dryer-low,1.31,Stove-med,0.94
2210A00326,2-DR,3-OT,DHW_100_Lpd,1.43,Dryer-low,0.06,Stove-low,1.25
2210A00354,2-DR,3-OT,DHW_200_Lpd,1.10,Dryer-low,0.23,Stove-med,0.99
2210A00537,2-DR,3-OT,DHW_100_Lpd,1.42,Dryer-low,1.53,Stove-med,0.94
2210A00618,2-DR,3-OT,DHW_200_Lpd,0.94,Dryer-low,0.12,Stove-med,1.00
2210A00645,2-DR,3-OT,DHW_200_Lpd,0.91,Dryer-low,0.46,Stove-med,1.28
2210A00675,2-DR,3-OT,DHW_200_Lpd,0.83,Dryer-low,0.00,Stove-low,1.21
2210A00708,2-DR,3-OT,DHW_200_Lpd,0.86,Dryer-low,0.00,Stove-med,1.03
2210A00729,2-DR,3-OT,DHW_200_Lpd,0.91,Dryer-low,0.44,Stove-low,1.17
2210A00758,2-DR,3-OT,DHW_200_Lpd,0.89,Dryer-low,0.29,Stove-med,0.88
2210A00901,2-DR,3-OT,DHW_200_Lpd,0.81,Dryer-low,0.29,Stove-low,1.28
2210A01010,2-DR,3-OT,DHW_100_Lpd,1.37,Dryer-low,0.09,Stove-med,0.82
2210A01137,2-DR,3-OT,DHW_200_Lpd,1.05,Dryer-low,0.00,Stove-med,1.20
2210A01154,2-DR,3-OT,DHW_200_Lpd,0.96,Dryer-low,0.35,Stove-low,1.21
2210A01175,2-DR,3-OT,DHW_100_Lpd,1.47,Dryer-low,0.31,Stove-med,0.87
2210A01319,2-DR,3-OT,DHW_200_Lpd,0.93,Dryer-low,0.41,Stove-low,1.25
2229A00048,2-DR,3-OT,DHW_200_Lpd,0.88,Dryer-low,0.49,Stove-med,1.17
2229A00060,2-DR,3-OT,DHW_200_Lpd,0.92,Dryer-low,0.26,Stove-med,0.91
2233A00037,2-DR,3-OT,DHW_200_Lpd,0.95,Dryer-low,1.22,Stove-med,1.01
2233A00066,2-DR,3-OT,DHW_200_Lpd,0.89,Dryer-low,0.00,Stove-med,0.81
2240A00365,2-DR,3-OT,DHW_100_Lpd,1.43,Dryer-low,0.00,Stove-low,1.38
2240A00470,2-DR,3-OT,DHW_200_Lpd,0.96,Dryer-low,1.10,Stove-med,1.09
2240A00536,2-DR,3-OT,DHW_200_Lpd,0.84,Dryer-med,0.80,Stove-med,0.91
2240A00549,2-DR,3-OT,DHW_100_Lpd,1.38,Dryer-low,0.29,Stove-low,1.29
2240A00554,2-DR,3-OT,DHW_100_Lpd,1.23,Dryer-low,0.10,Stove-med,1.03
2240A00557,2-DR,3-OT,DHW_200_Lpd,0.78,Dryer-low,0.32,Stove-med,0.95
2240A00567,2-DR,3-OT,DHW_100_Lpd,1.41,Dryer-low,0.00,Stove-med,0.90
2240A00568,2-DR,3-OT,DHW_100_Lpd,1.42,Dryer-low,0.10,Stove-low,1.26
2240A00571,2-DR,3-OT,DHW_200_Lpd,0.98,Dryer-low,0.70,Stove-med,1.01
2240A00573,2-DR,3-OT,DHW_200_Lpd,1.06,Dryer-low,0.00,Stove-med,0.96
2240A00595,2-DR,3-OT,DHW_100_Lpd,1.44,Dryer-low,1.10,Stove-med,0.90
2240A00615,2-DR,3-OT,DHW_100_Lpd,1.42,Dryer-low,1.12,Stove-med,0.93
2240A00644,2-DR,3-OT,DHW_100_Lpd,1.40,Dryer-low,0.15,Stove-low,1.26
2240A00659,2-DR,3-OT,DHW_200_Lpd,1.01,Dryer-low,0.41,Stove-med,0.96
2240A00671,2-DR,3-OT,DHW_100_Lpd,1.49,Dryer-low,0.11,Stove-med,0.82
2249A00008,2-DR,3-OT,DHW_200_Lpd,0.97,Dryer-med,0.73,Stove-med,1.02
2249A00018,2-DR,3-OT,DHW_200_Lpd,0.83,Dryer-low,0.30,Stove-med,0.88
2249A00036,2-DR,3-OT,DHW_100_Lpd,1.34,Dryer-low,0.31,Stove-low,1.31
2258A00029,2-DR,3-OT,DHW_200_Lpd,0.79,Dryer-low,1.00,Stove-med,0.85
2258A00043,2-DR,3-OT,DHW_200_Lpd,0.97,Dryer-low,0.21,Stove-med,0.95
2258A00053,2-DR,3-OT,DHW_100_Lpd,1.43,Dryer-low,0.10,Stove-low,1.27
2258A00077,2-DR,3-OT,DHW_200_Lpd,0.80,Dryer-low,1.31,Stove-med,1.23
2258A00086,2-DR,3-OT,DHW_200_Lpd,0.76,Dryer-low,0.22,Stove-low,1.31
2259A00144,2-DR,3-OT,DHW_200_Lpd,0.85,Dryer-low,0.70,Stove-med,0.89
2259A00159,2-DR,3-OT,DHW_200_Lpd,0.91,Dryer-low,1.28,Stove-med,1.06
2259A00240,2-DR,3-OT,DHW_200_Lpd,0.88,Dryer-low,0.09,Stove-low,1.26
2260A00603,2-DR,3-OT,DHW_200_Lpd,1.14,Dryer-low,1.06,Stove-med,1.00
2260A00660,2-DR,3-OT,DHW_200_Lpd,0.87,Dryer-low,0.00,Stove-med,0.94
2260A00734,2-DR,3-OT,DHW_200_Lpd,0.77,Dryer-med,0.75,Stove-med,0.89
2260A00735,2-DR,3-OT,DHW_200_Lpd,0.81,Dryer-low,0.44,Stove-med,1.02
2260A00739,2-DR,3-OT,DHW_200_Lpd,0.82,Dryer-low,0.00,Stove-med,0.86
2260A00746,2-DR,3-OT,DHW_200_Lpd,0.90,Dryer-low,0.25,Stove-med,0.92
2260A00948,2-DR,3-OT,DHW_200_Lpd,0.93,Dryer-low,0.42,Stove-med,0.90
2260A00959,2-DR,3-OT,DHW_200_Lpd,0.86,Dryer-low,0.00,Stove-med,0.89
2260A00963,2-DR,3-OT,DHW_200_Lpd,0.97,Dryer-low,1.36,Stove-med,0.92
2260A00965,2-DR,3-OT,DHW_100_Lpd,1.27,Dryer-low,0.04,Stove-low,1.28
2260A00971,2-DR,3-OT,DHW_200_Lpd,0.82,Dryer-low,0.63,Stove-low,1.12
2260A01032,2-DR,3-OT,DHW_200_Lpd,0.89,Dryer-low,0.79,Stove-low,1.12
2260A01045,2-DR,3-OT,DHW_100_Lpd,1.31,Dryer-low,0.00,Stove-med,0.86
2260A01049,2-DR,3-OT,DHW_200_Lpd,0.88,Dryer-low,1.30,Stove-med,0.94
2266A00012,2-DR,3-OT,DHW_200_Lpd,0.91,Dryer-low,0.61,Stove-med,0.81
2266A00039,2-DR,3-OT,DHW_200_Lpd,0.82,Dryer-low,0.04,Stove-low,1.28
2266A00044,2-DR,3-OT,DHW_200_Lpd,0.76,Dryer-low,0.20,Stove-med,0.82
2266A00075,2-DR,3-OT,DHW_100_Lpd,1.30,Dryer-low,0.10,Stove-low,1.26
2266A00080,2-DR,3-OT,DHW_200_Lpd,0.99,Dryer-low,0.10,Stove-med,0.90
2266A00082,2-DR,3-OT,DHW_200_Lpd,0.87,Dryer-low,0.09,Stove-low,1.45
2266A00091,2-DR,3-OT,DHW_200_Lpd,0.82,Dryer-low,0.00,Stove-low,0.97
2266A00135,2-DR,3-OT,DHW_200_Lpd,0.85,Dryer-low,0.22,Stove-low,1.27
2266A00168,2-DR,3-OT,DHW_100_Lpd,1.31,Dryer-low,0.00,Stove-low,1.31
2266A00205,2-DR,3-OT,DHW_100_Lpd,1.48,Dryer-low,0.16,Stove-low,1.28
2266A00210,2-DR,3-OT,DHW_200_Lpd,0.95,Dryer-low,0.54,Stove-low,1.21
2266A00257,2-DR,3-OT,DHW_200_Lpd,0.78,Dryer-low,1.12,Stove-med,0.90
2266A00281,2-DR,3-OT,DHW_200_Lpd,1.17,Dryer-med,0.89,Stove-high,0.82
2266A00284,2-DR,3-OT,DHW_200_Lpd,1.04,Dryer-low,0.00,Stove-med,1.10
2266A00335,2-DR,3-OT,DHW_200_Lpd,0.96,Dryer-low,0.09,Stove-med,0.90
2266A00375,2-DR,3-OT,DHW_200_Lpd,0.86,Dryer-low,0.73,Stove-med,0.89
2266A00389,2-DR,3-OT,DHW_200_Lpd,1.16,Dryer-low,0.20,Stove-med,0.83
2266A00436,2-DR,3-OT,DHW_100_Lpd,1.26,Dryer-low,0.76,Stove-med,0.90
2266A00488,2-DR,3-OT,DHW_200_Lpd,0.92,Dryer-low,0.00,Stove-med,0.96
2266A00517,2-DR,3-OT,DHW_200_Lpd,1.06,Dryer-low,0.44,Stove-med,0.88
2266A00555,2-DR,3-OT,DHW_200_Lpd,0.82,Dryer-low,0.69,Stove-low,1.28
2266A00569,2-DR,3-OT,DHW_200_Lpd,1.13,Dryer-low,0.00,Stove-low,1.28
2266A00591,2-DR,3-OT,DHW_200_Lpd,0.97,Dryer-low,0.48,Stove-med,0.84
2266A00595,2-DR,3-OT,DHW_200_Lpd,0.88,Dryer-low,0.00,Stove-high,0.99
2266A00631,2-DR,3-OT,DHW_200_Lpd,0.94,Dryer-low,0.35,Stove-med,1.02
2266A00669,2-DR,3-OT,DHW_200_Lpd,0.87,Dryer-low,0.18,Stove-med,0.81
2270A00019,2-DR,3-OT,DHW_100_Lpd,1.29,Dryer-low,1.22,Stove-med,1.04
2270A00031,2-DR,3-OT,DHW_100_Lpd,1.45,Dryer-low,0.39,Stove-low,1.27
2270A00080,2-DR,3-OT,DHW_200_Lpd,1.03,Dryer-low,0.39,Stove-med,0.96
2270A00087,2-DR,3-OT,DHW_200_Lpd,0.82,Dryer-low,0.13,Stove-low,1.28
2271A00080,2-DR,3-OT,DHW_200_Lpd,0.85,Dryer-low,0.25,Stove-med,0.93
2272A00159,2-DR,3-OT,DHW_200_Lpd,0.82,Dryer-low,0.55,Stove-low,1.29
2273A00364,2-DR,3-OT,DHW_100_Lpd,1.32,Dryer-low,0.34,Stove-low,1.30
2273A00413,2-DR,3-OT,DHW_200_Lpd,0.81,Dryer-low,0.37,Stove-med,0.92
2273A00443,2-DR,3-OT,DHW_100_Lpd,1.46,Dryer-low,0.19,Stove-low,1.30
2273A00790,2-DR,3-OT,DHW_200_Lpd,0.76,Dryer-low,0.58,Stove-med,0.85
2273A01037,2-DR,3-OT,DHW_200_Lpd,0.84,Dryer-low,0.87,Stove-med,1.05
2275A00236,2-DR,3-OT,DHW_200_Lpd,0.97,Dryer-low,0.00,Stove-med,0.86
2276A00003,2-DR,3-OT,DHW_200_Lpd,0.92,Dryer-low,0.13,Stove-low,1.27
2277A00074,2-DR,3-OT,DHW_200_Lpd,0.76,Dryer-low,0.03,Stove-low,1.39
2278A00019,2-DR,3-OT,DHW_200_Lpd,0.94,Dryer-low,0.41,Stove-med,0.88
2279A00035,2-DR,3-OT,DHW_200_Lpd,0.87,Dryer-low,0.05,Stove-low,1.26
2279A00053,2-DR,3-OT,DHW_200_Lpd,1.02,Dryer-low,1.02,Stove-med,0.92
2279A00057,2-DR,3-OT,DHW_200_Lpd,1.09,Dryer-low,0.21,Stove-med,0.96
2279A00153,2-DR,3-OT,DHW_100_Lpd,1.49,Dryer-low,0.47,Stove-med,0.96
2279A00154,2-DR,3-OT,DHW_200_Lpd,0.94,Dryer-low,0.19,Stove-low,1.29
2279A00156,2-DR,3-OT,DHW_200_Lpd,0.92,Dryer-low,0.19,Stove-low,1.27
2279A00180,2-DR,3-OT,DHW_200_Lpd,0.95,Dryer-low,0.74,Stove-low,1.22
2279A00190,2-DR,3-OT,DHW_200_Lpd,1.00,Dryer-low,0.10,Stove-low,1.08
2279A00200,2-DR,3-OT,DHW_100_Lpd,1.20,Dryer-low,0.32,Stove-med,0.83
2279A00201,2-DR,3-OT,DHW_200_Lpd,0.97,Dryer-low,0.41,Stove-med,0.98
2279A00226,2-DR,3-OT,DHW_200_Lpd,0.78,Dryer-low,0.34,Stove-low,1.26
2279A00250,2-DR,3-OT,DHW_200_Lpd,0.89,Dryer-low,0.20,Stove-low,1.23
2279A00256,2-DR,3-OT,DHW_200_Lpd,1.20,Dryer-low,0.84,Stove-med,1.05
2279A00264,2-DR,3-OT,DHW_200_Lpd,0.81,Dryer-low,0.29,Stove-low,1.26
2279A00269,2-DR,3-OT,DHW_200_Lpd,0.88,Dryer-low,0.11,Stove-med,0.91
2279A00276,2-DR,3-OT,DHW_200_Lpd,0.88,Dryer-low,0.44,Stove-med,0.81
2279A00326,2-DR,3-OT,DHW_100_Lpd,1.37,Dryer-low,0.00,Stove-med,0.85
2279A00327,2-DR,3-OT,DHW_200_Lpd,1.01,Dryer-low,0.00,Stove-low,1.27
2279A00340,2-DR,3-OT,DHW_200_Lpd,0.80,Dryer-low,0.55,Stove-med,0.97
2279A00344,2-DR,3-OT,DHW_200_Lpd,0.86,Dryer-low,0.24,Stove-low,1.20
2279A00375,2-DR,3-OT,DHW_200_Lpd,1.15,Dryer-low,0.64,Stove-med,0.97
2279A00380,2-DR,3-OT,DHW_200_Lpd,1.05,Dryer-low,0.63,Stove-med,0.84
2281A00065,2-DR,3-OT,DHW_200_Lpd,0.93,Dryer-low,0.99,Stove-low,1.14
2281A00072,2-DR,3-OT,DHW_200_Lpd,1.01,Dryer-low,0.16,Stove-med,0.83
2281A00092,2-DR,3-OT,DHW_200_Lpd,0.89,Dryer-low,0.00,Stove-med,1.11
2281A00103,2-DR,3-OT,DHW_200_Lpd,0.76,Dryer-low,0.04,Stove-low,1.25
2281A00158,2-DR,3-OT,DHW_200_Lpd,1.21,Dryer-low,0.14,Stove-low,1.30
2285A00154,2-DR,3-OT,DHW_200_Lpd,1.08,Dryer-low,0.00,Stove-low,0.85
2285A00239,2-DR,3-OT,DHW_200_Lpd,0.79,Dryer-low,0.18,Stove-low,1.22
2286A00172,2-DR,3-OT,DHW_100_Lpd,1.47,Dryer-low,0.23,Stove-med,0.96
2287A00042,2-DR,3-OT,DHW_200_Lpd,0.79,Dryer-low,0.00,Stove-med,0.82
2287A00119,2-DR,3-OT,DHW_200_Lpd,0.98,Dryer-low,0.52,Stove-med,0.81
2287A00225,2-DR,3-OT,DHW_200_Lpd,0.82,Dryer-low,0.13,Stove-med,0.82
2287A00250,2-DR,3-OT,DHW_200_Lpd,0.84,Dryer-low,0.00,Stove-low,1.25
2287A00289,2-DR,3-OT,DHW_200_Lpd,1.05,Dryer-low,0.31,Stove-med,0.90
2287A00290,2-DR,3-OT,DHW_200_Lpd,0.85,Dryer-low,0.19,Stove-low,1.38
2287A00306,2-DR,3-OT,DHW_100_Lpd,1.41,Dryer-low,0.15,Stove-low,1.30
2287A00307,2-DR,3-OT,DHW_100_Lpd,1.31,Dryer-low,0.00,Stove-low,1.15
2287A00354,2-DR,3-OT,DHW_200_Lpd,0.79,Dryer-low,0.00,Stove-med,1.15
2287A00362,2-DR,3-OT,DHW_200_Lpd,0.81,Dryer-low,0.15,Stove-low,1.30
2287A00392,2-DR,3-OT,DHW_200_Lpd,0.76,Dryer-low,0.13,Stove-low,0.98
2287A00396,2-DR,3-OT,DHW_200_Lpd,0.89,Dryer-low,1.26,Stove-low,1.30
2287A00409,2-DR,3-OT,DHW_200_Lpd,0.81,Dryer-low,0.26,Stove-med,1.03
2287A00555,2-DR,3-OT,DHW_200_Lpd,0.98,Dryer-low,0.90,Stove-med,1.02
2287A00562,2-DR,3-OT,DHW_200_Lpd,0.94,Dryer-low,0.20,Stove-med,0.85
