Filename,hse_type,region,wndw_favourite_code
2739A00133.HDF,1-SD,4-PR,200002
2739A00148.HDF,1-SD,4-PR,100002
2739A00163.HDF,1-SD,4-PR,200002
2739A00167.HDF,1-SD,4-PR,200002
2739A00171.HDF,1-SD,4-PR,200002
2739A00207.HDF,1-SD,4-PR,100002
2739A00231.HDF,1-SD,4-PR,200002
2740A00018.HDF,1-SD,4-PR,200002
2740A00020.HDF,1-SD,4-PR,200002
2740A00158.HDF,1-SD,4-PR,200202
2740A00186.HDF,2-DR,4-PR,200000
2740A00190.HDF,1-SD,4-PR,331024
2740A00208.HDF,1-SD,4-PR,200002
2740A00210.HDF,1-SD,4-PR,200202
2740A00222.HDF,1-SD,4-PR,231002
2740A00236.HDF,1-SD,4-PR,200004
2740A00241.HDF,1-SD,4-PR,331002
2740A00253.HDF,1-SD,4-PR,200002
2740A00257.HDF,1-SD,4-PR,334004
2740A00266.HDF,2-DR,4-PR,200000
2740A00274.HDF,1-SD,4-PR,200024
2740A00301.HDF,1-SD,4-PR,200002
2740A00355.HDF,1-SD,4-PR,234004
2740A00356.HDF,1-SD,4-PR,200202
2740A00366.HDF,1-SD,4-PR,200002
2740A00369.HDF,1-SD,4-PR,334004
2740A00395.HDF,1-SD,4-PR,301002
2740A00400.HDF,1-SD,4-PR,301004
2740A00410.HDF,1-SD,4-PR,301004
2740A00426.HDF,2-DR,4-PR,234004
2740A00451.HDF,2-DR,4-PR,200002
2740A00462.HDF,1-SD,4-PR,200202
2740A00481.HDF,1-SD,4-PR,301002
2740A00527.HDF,1-SD,4-PR,200002
2740A00555.HDF,1-SD,4-PR,301000
2740A00562.HDF,1-SD,4-PR,301002
2740A00566.HDF,1-SD,4-PR,200202
2740A00608.HDF,1-SD,4-PR,301002
2740A00620.HDF,1-SD,4-PR,301004
2740A00629.HDF,1-SD,4-PR,331004
2740A00664.HDF,1-SD,4-PR,200000
2740A00674.HDF,1-SD,4-PR,200202
2740A00682.HDF,1-SD,4-PR,200000
2742A00021.HDF,1-SD,4-PR,200202
2742A00041.HDF,1-SD,4-PR,301002
2742A00055.HDF,1-SD,4-PR,301004
2742A00061.HDF,1-SD,4-PR,301002
2742A00085.HDF,1-SD,4-PR,301002
2742A00109.HDF,1-SD,4-PR,200002
2742A00117.HDF,2-DR,4-PR,334004
2742A00134.HDF,1-SD,4-PR,200002
2742A00140.HDF,1-SD,4-PR,301002
2742A00157.HDF,1-SD,4-PR,301000
2742A00170.HDF,1-SD,4-PR,200000
2743A00040.HDF,1-SD,4-PR,200002
2743A00091.HDF,2-DR,4-PR,200020
2743A00096.HDF,1-SD,4-PR,200000
2743A00104.HDF,1-SD,4-PR,301002
2743A00119.HDF,1-SD,4-PR,301002
2743A00137.HDF,1-SD,4-PR,301022
2745A00010.HDF,1-SD,4-PR,200000
2745A00017.HDF,1-SD,4-PR,200002
2745A00025.HDF,1-SD,4-PR,301002
2745A00029.HDF,1-SD,4-PR,301002
2745A00041.HDF,1-SD,4-PR,200004
2745A00046.HDF,1-SD,4-PR,334004
2745A00055.HDF,1-SD,4-PR,200202
2745A00060.HDF,1-SD,4-PR,200202
2745A00062.HDF,1-SD,4-PR,234004
2745A00085.HDF,1-SD,4-PR,200002
2745A00088.HDF,1-SD,4-PR,301002
2745A00089.HDF,1-SD,4-PR,301002
2745A00098.HDF,1-SD,4-PR,200002
2745A00105.HDF,1-SD,4-PR,334004
2745A00108.HDF,1-SD,4-PR,334004
2745A00112.HDF,1-SD,4-PR,200002
2745A00127.HDF,1-SD,4-PR,301002
2745A00128.HDF,1-SD,4-PR,301002
2745A00130.HDF,1-SD,4-PR,301002
2745A00159.HDF,1-SD,4-PR,301000
2746A00013.HDF,1-SD,4-PR,200000
2746A00018.HDF,1-SD,4-PR,200022
2746A00041.HDF,1-SD,4-PR,200002
2746A00052.HDF,1-SD,4-PR,200202
2746A00115.HDF,1-SD,4-PR,301004
2747A00004.HDF,1-SD,4-PR,301004
2747A00010.HDF,1-SD,4-PR,301004
2747A00011.HDF,1-SD,4-PR,200000
2747A00012.HDF,1-SD,4-PR,200002
2747A00029.HDF,2-DR,4-PR,200002
2747A00036.HDF,1-SD,4-PR,200002
2747A00048.HDF,1-SD,4-PR,200002
2747A00065.HDF,1-SD,4-PR,301004
2747A00083.HDF,1-SD,4-PR,301002
2747A00103.HDF,1-SD,4-PR,301002
2747A00123.HDF,1-SD,4-PR,301002
2747A00154.HDF,1-SD,4-PR,334024
2801A00031.HDF,1-SD,1-AT,301002
2801A00035.HDF,1-SD,1-AT,200024
2801A00046.HDF,1-SD,1-AT,200004
2801A00077.HDF,1-SD,1-AT,200002
2801A00083.HDF,1-SD,1-AT,202004
2801A00084.HDF,1-SD,1-AT,200002
2801A00089.HDF,1-SD,1-AT,202002
2801A00095.HDF,1-SD,1-AT,202004
2801A00096.HDF,1-SD,1-AT,202004
2801A00100.HDF,1-SD,1-AT,202002
2801A00105.HDF,1-SD,1-AT,202002
2801A00106.HDF,1-SD,1-AT,202004
2802A00020.HDF,1-SD,1-AT,200004
2802A00021.HDF,1-SD,1-AT,200004
2802A00028.HDF,1-SD,1-AT,200004
2802A00032.HDF,1-SD,1-AT,200002
2802A00048.HDF,1-SD,1-AT,200002
2802A00061.HDF,2-DR,1-AT,200002
2802A00068.HDF,1-SD,1-AT,200002
2802A00073.HDF,1-SD,1-AT,100002
2802A00081.HDF,1-SD,1-AT,234004
2802A00085.HDF,1-SD,1-AT,234004
2802A00089.HDF,1-SD,1-AT,200004
2802A00095.HDF,1-SD,1-AT,234006
2802A00102.HDF,1-SD,1-AT,200002
2802A00156.HDF,1-SD,1-AT,200032
2802A00162.HDF,1-SD,1-AT,234004
2802A00166.HDF,1-SD,1-AT,200002
2802A00180.HDF,1-SD,1-AT,200004
2802A00184.HDF,1-SD,1-AT,200024
2802A00187.HDF,1-SD,1-AT,233214
2802A00199.HDF,1-SD,1-AT,200013
2802A00206.HDF,1-SD,1-AT,233214
2802A00214.HDF,1-SD,1-AT,200002
2802A00218.HDF,1-SD,1-AT,200024
2802A00238.HDF,2-DR,1-AT,200024
2802A00240.HDF,1-SD,1-AT,200014
2802A00242.HDF,1-SD,1-AT,230024
2802A00261.HDF,1-SD,1-AT,200224
2802A00267.HDF,1-SD,1-AT,200014
2803A00025.HDF,1-SD,1-AT,200004
2803A00039.HDF,1-SD,1-AT,200004
2803A00040.HDF,1-SD,1-AT,200002
2803A00058.HDF,1-SD,1-AT,200004
2803A00073.HDF,1-SD,1-AT,200002
2804A00013.HDF,1-SD,1-AT,200022
2804A00014.HDF,1-SD,1-AT,200024
2901A00054.HDF,1-SD,1-AT,200002
2901A00060.HDF,1-SD,1-AT,200002
2901A00093.HDF,1-SD,1-AT,234004
2901A00105.HDF,1-SD,1-AT,234004
2901A00127.HDF,1-SD,1-AT,200004
2901A00132.HDF,1-SD,1-AT,200004
2901A00146.HDF,2-DR,1-AT,200000
2901A00149.HDF,2-DR,1-AT,200004
2901A00152.HDF,2-DR,1-AT,200004
2901A00153.HDF,2-DR,1-AT,200000
2901A00170.HDF,1-SD,1-AT,200002
2901A00178.HDF,1-SD,1-AT,200004
2901A00185.HDF,1-SD,1-AT,200004
2901A00186.HDF,1-SD,1-AT,200202
2901A00187.HDF,2-DR,1-AT,200002
2901A00197.HDF,1-SD,1-AT,200002
2901A00208.HDF,1-SD,1-AT,200002
2901A00229.HDF,1-SD,1-AT,200004
2901A00232.HDF,2-DR,1-AT,200002
2901A00234.HDF,1-SD,1-AT,200222
2901A00244.HDF,1-SD,1-AT,200004
2901A00255.HDF,1-SD,1-AT,200004
2901A00278.HDF,1-SD,1-AT,200002
2901A00282.HDF,1-SD,1-AT,200004
2901A00284.HDF,1-SD,1-AT,200004
2901A00349.HDF,1-SD,1-AT,200002
2901A00425.HDF,1-SD,1-AT,200004
2901A00437.HDF,2-DR,1-AT,200002
2901A00446.HDF,1-SD,1-AT,200004
2901A00449.HDF,1-SD,1-AT,234004
2901A00456.HDF,1-SD,1-AT,200022
2901A00459.HDF,1-SD,1-AT,100002
2901A00467.HDF,1-SD,1-AT,200004
2901A00480.HDF,1-SD,1-AT,200004
2901A00486.HDF,1-SD,1-AT,200004
2901A00490.HDF,1-SD,1-AT,200024
2901A00491.HDF,1-SD,1-AT,200004
2901A00501.HDF,1-SD,1-AT,200000
2901A00529.HDF,1-SD,1-AT,200002
2901A00542.HDF,1-SD,1-AT,200004
2901A00544.HDF,1-SD,1-AT,100022
2901A00547.HDF,1-SD,1-AT,234024
2901A00550.HDF,1-SD,1-AT,200004
2901A00551.HDF,1-SD,1-AT,200004
2901A00559.HDF,1-SD,1-AT,200002
2901A00564.HDF,1-SD,1-AT,200002
2901A00582.HDF,1-SD,1-AT,200004
2901A00591.HDF,1-SD,1-AT,200002
2901A00598.HDF,1-SD,1-AT,200004
2901A00605.HDF,1-SD,1-AT,200002
2901A00609.HDF,1-SD,1-AT,200002
2901A00623.HDF,1-SD,1-AT,200002
2901A00639.HDF,1-SD,1-AT,200004
2901A00645.HDF,1-SD,1-AT,200002
2901A00652.HDF,1-SD,1-AT,200004
2901A00673.HDF,1-SD,1-AT,234004
2901A00679.HDF,1-SD,1-AT,200004
2901A00687.HDF,1-SD,1-AT,200004
2901A00692.HDF,1-SD,1-AT,200004
2901A00713.HDF,1-SD,1-AT,202002
2901A00715.HDF,1-SD,1-AT,200004
2901A00724.HDF,1-SD,1-AT,200004
2901A00730.HDF,1-SD,1-AT,100002
2901A00737.HDF,1-SD,1-AT,200002
2901A00753.HDF,1-SD,1-AT,200002
2901A00758.HDF,1-SD,1-AT,200002
2901A00764.HDF,1-SD,1-AT,200004
2901A00773.HDF,1-SD,1-AT,200002
2901A00776.HDF,1-SD,1-AT,200004
2901A00778.HDF,1-SD,1-AT,200202
2901A00780.HDF,1-SD,1-AT,200004
2901A00786.HDF,1-SD,1-AT,200004
2901A00808.HDF,1-SD,1-AT,200202
2901A00809.HDF,1-SD,1-AT,200004
2901A00811.HDF,1-SD,1-AT,200002
2901A00812.HDF,1-SD,1-AT,200002
2901A00831.HDF,1-SD,1-AT,202002
2901A00835.HDF,1-SD,1-AT,200004
2901A00838.HDF,1-SD,1-AT,200004
2901A00839.HDF,1-SD,1-AT,200002
2901A00842.HDF,1-SD,1-AT,200002
2901A00843.HDF,1-SD,1-AT,234004
2901A00848.HDF,1-SD,1-AT,200004
2901A00852.HDF,1-SD,1-AT,200002
2901A00859.HDF,1-SD,1-AT,200002
2901A00864.HDF,1-SD,1-AT,200002
2901A00865.HDF,1-SD,1-AT,200022
2901A00877.HDF,1-SD,1-AT,200022
2901A00882.HDF,1-SD,1-AT,200004
2901A00884.HDF,1-SD,1-AT,100002
2901A00889.HDF,1-SD,1-AT,234004
2901A00893.HDF,1-SD,1-AT,200004
2901A00903.HDF,1-SD,1-AT,200004
2901A00909.HDF,1-SD,1-AT,200004
2901A00932.HDF,1-SD,1-AT,234004
2901A00938.HDF,1-SD,1-AT,200022
2901A00957.HDF,1-SD,1-AT,200004
2901A00962.HDF,1-SD,1-AT,200004
2901A00975.HDF,1-SD,1-AT,200002
2901A00990.HDF,1-SD,1-AT,202002
2901A00999.HDF,1-SD,1-AT,200002
2902A00002.HDF,1-SD,1-AT,200002
2902A00009.HDF,1-SD,1-AT,200002
2902A00012.HDF,1-SD,1-AT,200000
2902A00016.HDF,1-SD,1-AT,200002
2902A00018.HDF,1-SD,1-AT,200002
2902A00020.HDF,1-SD,1-AT,200002
2902A00021.HDF,1-SD,1-AT,200002
2902A00022.HDF,1-SD,1-AT,200004
2902A00043.HDF,1-SD,1-AT,200002
2902A00048.HDF,1-SD,1-AT,200002
2902A00057.HDF,1-SD,1-AT,200002
2902A00064.HDF,1-SD,1-AT,200002
2902A00091.HDF,1-SD,1-AT,200002
2902A00093.HDF,1-SD,1-AT,200002
2902A00096.HDF,1-SD,1-AT,200004
2902A00110.HDF,1-SD,1-AT,200002
2902A00111.HDF,1-SD,1-AT,200002
2902A00115.HDF,1-SD,1-AT,200002
2902A00129.HDF,1-SD,1-AT,200002
2902A00130.HDF,1-SD,1-AT,200002
2902A00134.HDF,1-SD,1-AT,200002
2902A00136.HDF,1-SD,1-AT,200002
2902A00143.HDF,1-SD,1-AT,200002
2902A00158.HDF,1-SD,1-AT,200002
2902A00161.HDF,1-SD,1-AT,200002
2902A00166.HDF,1-SD,1-AT,200002
2902A00175.HDF,1-SD,1-AT,200002
2903A00004.HDF,1-SD,1-AT,200004
2903A00006.HDF,1-SD,1-AT,200002
2903A00007.HDF,1-SD,1-AT,200002
2903A00008.HDF,1-SD,1-AT,200202
2903A00010.HDF,1-SD,1-AT,200202
2903A00011.HDF,1-SD,1-AT,200004
2903A00035.HDF,1-SD,1-AT,200004
2A02A00001.HDF,1-SD,2-QC,200002
2A02A00009.HDF,1-SD,2-QC,200002
2A02A00010.HDF,1-SD,2-QC,200002
2A02A00011.HDF,1-SD,2-QC,200002
2A02A00017.HDF,1-SD,2-QC,234004
2A02A00022.HDF,1-SD,2-QC,200004
2A02A00023.HDF,1-SD,2-QC,200002
2A02A00030.HDF,1-SD,2-QC,200002
2A02A00031.HDF,1-SD,2-QC,200002
2A02A00033.HDF,1-SD,2-QC,200002
2A02A00037.HDF,1-SD,2-QC,200002
2A02A00044.HDF,1-SD,2-QC,334002
2A02A00054.HDF,2-DR,2-QC,200002
2A02A00065.HDF,1-SD,2-QC,200002
2A02A00070.HDF,1-SD,2-QC,200002
2A02A00079.HDF,1-SD,2-QC,234004
2A02A00113.HDF,1-SD,2-QC,234004
2A02A00118.HDF,1-SD,2-QC,200002
2A02A00120.HDF,1-SD,2-QC,200002
2A02A00128.HDF,1-SD,2-QC,200002
2A02A00146.HDF,1-SD,2-QC,200202
2A02A00148.HDF,1-SD,2-QC,200202
2A02A00160.HDF,1-SD,2-QC,200202
2A02A00161.HDF,1-SD,2-QC,200002
2A02A00177.HDF,1-SD,2-QC,200002
2A02A00188.HDF,1-SD,2-QC,234004
2A02A00189.HDF,1-SD,2-QC,200002
2A02A00190.HDF,1-SD,2-QC,200002
2A03A00010.HDF,1-SD,2-QC,234004
2A03A00011.HDF,1-SD,2-QC,200202
2A03A00012.HDF,1-SD,2-QC,200004
2A03A00013.HDF,1-SD,2-QC,200002
2A03A00016.HDF,1-SD,2-QC,200002
2A03A00019.HDF,1-SD,2-QC,200202
2A03A00021.HDF,1-SD,2-QC,200002
2A03A00067.HDF,1-SD,2-QC,200002
2A03A00068.HDF,1-SD,2-QC,234004
2A03A00081.HDF,1-SD,2-QC,234004
2A03A00084.HDF,1-SD,2-QC,200004
2A03A00110.HDF,1-SD,2-QC,200002
2A03A00169.HDF,1-SD,2-QC,200002
2A03A00171.HDF,2-DR,2-QC,200002
2A03A00176.HDF,1-SD,2-QC,200002
2A03A00178.HDF,1-SD,2-QC,234004
2A03A00180.HDF,1-SD,2-QC,234004
2A03A00182.HDF,1-SD,2-QC,200002
2A03A00196.HDF,1-SD,2-QC,200002
2A03A00200.HDF,1-SD,2-QC,200202
2A03A00211.HDF,1-SD,2-QC,200002
2A03A00213.HDF,1-SD,2-QC,200004
2A03A00250.HDF,1-SD,2-QC,200002
2B01A00004.HDF,1-SD,2-QC,200002
2B01A00005.HDF,1-SD,2-QC,202004
2B01A00027.HDF,1-SD,2-QC,200004
2B01A00032.HDF,1-SD,2-QC,202024
2B01A00033.HDF,2-DR,2-QC,200004
2B01A00035.HDF,1-SD,2-QC,202004
2B01A00046.HDF,1-SD,2-QC,200004
2B01A00048.HDF,1-SD,2-QC,200004
2B01A00056.HDF,1-SD,2-QC,234004
2B01A00063.HDF,1-SD,2-QC,200022
2B01A00080.HDF,1-SD,2-QC,200004
2B01A00094.HDF,1-SD,2-QC,200002
2B01A00096.HDF,2-DR,2-QC,301002
2B01A00129.HDF,1-SD,2-QC,200002
2B01A00131.HDF,1-SD,2-QC,200002
2B01A00137.HDF,1-SD,2-QC,200004
2B01A00139.HDF,1-SD,2-QC,200022
2B01A00144.HDF,1-SD,2-QC,200002
2B01A00153.HDF,1-SD,2-QC,234002
2B01A00174.HDF,1-SD,2-QC,202002
2B01A00175.HDF,1-SD,2-QC,234004
2B01A00187.HDF,1-SD,2-QC,202004
2B01A00202.HDF,2-DR,2-QC,202004
2B02A00007.HDF,1-SD,2-QC,200002
2B02A00029.HDF,1-SD,2-QC,200004
2B02A00035.HDF,1-SD,2-QC,301004
2B02A00038.HDF,1-SD,2-QC,200000
2B02A00040.HDF,1-SD,2-QC,200004
2B02A00042.HDF,1-SD,2-QC,202004
2B02A00054.HDF,1-SD,2-QC,234004
2B02A00065.HDF,1-SD,2-QC,200002
2B02A00068.HDF,1-SD,2-QC,200002
2B04A00011.HDF,2-DR,2-QC,200024
2B04A00015.HDF,1-SD,2-QC,200202
2B04A00019.HDF,2-DR,2-QC,200002
2B04A00020.HDF,1-SD,2-QC,202002
2B04A00028.HDF,1-SD,2-QC,200004
2B04A00035.HDF,1-SD,2-QC,200022
2B04A00049.HDF,1-SD,2-QC,200002
2B04A00062.HDF,2-DR,2-QC,200024
2B04A00068.HDF,1-SD,2-QC,200202
2B04A00069.HDF,1-SD,2-QC,200022
2B04A00087.HDF,1-SD,2-QC,234004
2B04A00103.HDF,1-SD,2-QC,301002
2B04A00110.HDF,1-SD,2-QC,334024
2B04A00125.HDF,2-DR,2-QC,200002
2B04A00131.HDF,1-SD,2-QC,200202
2B04A00133.HDF,1-SD,2-QC,200002
2B04A00135.HDF,1-SD,2-QC,200002
2B04A00138.HDF,1-SD,2-QC,200002
2B06A00002.HDF,1-SD,2-QC,234004
2B06A00003.HDF,1-SD,2-QC,234004
2B06A00009.HDF,1-SD,2-QC,202002
2B06A00029.HDF,2-DR,2-QC,202002
2B06A00034.HDF,1-SD,2-QC,202002
2B06A00036.HDF,1-SD,2-QC,200004
2B06A00039.HDF,1-SD,2-QC,202002
2B06A00040.HDF,2-DR,2-QC,202002
2B06A00043.HDF,1-SD,2-QC,202002
2C01A00317.HDF,1-SD,2-QC,200002
2C01A00327.HDF,1-SD,2-QC,231004
2C01A00329.HDF,1-SD,2-QC,231004
2C01A00343.HDF,1-SD,2-QC,231004
2C01A00351.HDF,1-SD,2-QC,200202
2C01A00352.HDF,1-SD,2-QC,234002
2C01A00356.HDF,1-SD,2-QC,231004
2C01A00362.HDF,1-SD,2-QC,200002
2C01A00363.HDF,1-SD,2-QC,231004
2C01A00364.HDF,1-SD,2-QC,331004
2C01A00368.HDF,1-SD,2-QC,231004
2C01A00381.HDF,1-SD,2-QC,200002
2C01A00386.HDF,2-DR,2-QC,200004
2C01A00390.HDF,1-SD,2-QC,200002
2C01A00393.HDF,1-SD,2-QC,200002
2C01A00405.HDF,1-SD,2-QC,231004
2C01A00414.HDF,1-SD,2-QC,231002
2C01A00416.HDF,1-SD,2-QC,200202
2D03A00005.HDF,1-SD,2-QC,200004
2D03A00015.HDF,1-SD,2-QC,200004
2D03A00018.HDF,1-SD,2-QC,234004
2D03A00024.HDF,1-SD,2-QC,200002
2D03A00027.HDF,1-SD,2-QC,301000
2D03A00028.HDF,1-SD,2-QC,200004
2D04A00015.HDF,1-SD,2-QC,100022
2D04A00019.HDF,2-DR,2-QC,100022
2D04A00023.HDF,1-SD,2-QC,100020
2D04A00030.HDF,1-SD,2-QC,200004
2D04A00064.HDF,2-DR,2-QC,200032
2D04A00072.HDF,1-SD,2-QC,200002
2D04A00075.HDF,1-SD,2-QC,200004
2D04A00076.HDF,1-SD,2-QC,200002
2D04A00078.HDF,1-SD,2-QC,234004
2D04A00084.HDF,1-SD,2-QC,200022
2D05A00004.HDF,1-SD,2-QC,200004
2D05A00024.HDF,1-SD,2-QC,234004
2D05A00029.HDF,1-SD,2-QC,200002
2D06A00008.HDF,1-SD,2-QC,200002
2D06A00012.HDF,1-SD,2-QC,200222
2E01A00001.HDF,1-SD,2-QC,200002
2E01A00004.HDF,1-SD,2-QC,202002
2E01A00015.HDF,1-SD,2-QC,100002
2E01A00033.HDF,1-SD,2-QC,234002
2E01A00044.HDF,1-SD,2-QC,234002
2E01A00048.HDF,1-SD,2-QC,200002
2E01A00049.HDF,1-SD,2-QC,234002
2E01A00072.HDF,1-SD,2-QC,234002
2E01A00102.HDF,1-SD,2-QC,234024
2E01A00105.HDF,1-SD,2-QC,200002
2E01A00114.HDF,1-SD,2-QC,234002
2E01A00120.HDF,1-SD,2-QC,100002
2E01A00138.HDF,1-SD,2-QC,202002
2E01A00139.HDF,1-SD,2-QC,200002
2E01A00143.HDF,1-SD,2-QC,202002
2E01A00159.HDF,1-SD,2-QC,234002
2E01A00175.HDF,1-SD,2-QC,202002
2E01A00177.HDF,1-SD,2-QC,202002
2E01A00179.HDF,1-SD,2-QC,200002
2E02A00003.HDF,2-DR,2-QC,200000
2E02A00005.HDF,2-DR,2-QC,200000
2E02A00006.HDF,1-SD,2-QC,200002
2E02A00008.HDF,2-DR,2-QC,200000
2E02A00009.HDF,2-DR,2-QC,202002
2E02A00019.HDF,2-DR,2-QC,234000
2E02A00020.HDF,1-SD,2-QC,200000
2E02A00027.HDF,2-DR,2-QC,200000
2E02A00028.HDF,2-DR,2-QC,200000
2E02A00029.HDF,2-DR,2-QC,200002
2E02A00036.HDF,1-SD,2-QC,234000
2E02A00037.HDF,2-DR,2-QC,200000
2E02A00038.HDF,2-DR,2-QC,200002
2E02A00042.HDF,1-SD,2-QC,200000
2E02A00046.HDF,2-DR,2-QC,200000
2E02A00053.HDF,1-SD,2-QC,200000
2E02A00054.HDF,2-DR,2-QC,200000
2E02A00056.HDF,2-DR,2-QC,200000
2E02A00066.HDF,2-DR,2-QC,200000
2E02A00073.HDF,2-DR,2-QC,200002
2E02A00080.HDF,2-DR,2-QC,200000
2E02A00106.HDF,2-DR,2-QC,202002
2E02A00107.HDF,2-DR,2-QC,234002
2E02A00112.HDF,2-DR,2-QC,200000
2E02A00113.HDF,1-SD,2-QC,200002
2E02A00124.HDF,2-DR,2-QC,234002
2E02A00125.HDF,2-DR,2-QC,200002
2E02A00132.HDF,2-DR,2-QC,200000
2E02A00137.HDF,2-DR,2-QC,200002
2E02A00141.HDF,1-SD,2-QC,200000
2E02A00143.HDF,2-DR,2-QC,200000
2E02A00155.HDF,1-SD,2-QC,202002
2E02A00158.HDF,2-DR,2-QC,200000
2E02A00163.HDF,2-DR,2-QC,200000
2E02A00171.HDF,1-SD,2-QC,200000
2E02A00191.HDF,2-DR,2-QC,200002
2E02A00203.HDF,2-DR,2-QC,200000
2E02A00210.HDF,1-SD,2-QC,200000
2F01A00003.HDF,2-DR,2-QC,200000
2F01A00006.HDF,1-SD,2-QC,200022
2F01A00011.HDF,1-SD,2-QC,200002
2F01A00012.HDF,2-DR,2-QC,200000
2F01A00022.HDF,2-DR,2-QC,200000
2F01A00039.HDF,1-SD,2-QC,301002
2F01A00041.HDF,1-SD,2-QC,200000
2F01A00064.HDF,2-DR,2-QC,200000
2F01A00066.HDF,1-SD,2-QC,200002
2F01A00087.HDF,1-SD,2-QC,200002
2F01A00093.HDF,2-DR,2-QC,200000
2F01A00096.HDF,2-DR,2-QC,200000
2F01A00101.HDF,1-SD,2-QC,200002
2F01A00123.HDF,1-SD,2-QC,200002
2F01A00124.HDF,1-SD,2-QC,200002
2F01A00130.HDF,1-SD,2-QC,200002
2F01A00144.HDF,1-SD,2-QC,200002
2F01A00149.HDF,1-SD,2-QC,200004
2F01A00152.HDF,2-DR,2-QC,200002
2F01A00154.HDF,1-SD,2-QC,200002
2F01A00162.HDF,1-SD,2-QC,200000
2F01A00166.HDF,1-SD,2-QC,200002
2F01A00168.HDF,2-DR,2-QC,200000
2F01A00172.HDF,1-SD,2-QC,200002
2F01A00173.HDF,1-SD,2-QC,200004
2F01A00174.HDF,1-SD,2-QC,200004
2F01A00176.HDF,2-DR,2-QC,200022
2F01A00179.HDF,2-DR,2-QC,200000
2F01A00180.HDF,2-DR,2-QC,200000
2F01A00182.HDF,2-DR,2-QC,200000
2F01A00187.HDF,1-SD,2-QC,200004
2F01A00190.HDF,1-SD,2-QC,200004
2F01A00208.HDF,2-DR,2-QC,200000
2F01A00216.HDF,1-SD,2-QC,200000
2F01A00231.HDF,1-SD,2-QC,200000
2F01A00234.HDF,1-SD,2-QC,200000
2F01A00237.HDF,2-DR,2-QC,200000
2F01A00240.HDF,1-SD,2-QC,200000
2F01A00244.HDF,1-SD,2-QC,200002
2F01A00245.HDF,1-SD,2-QC,200000
2F01A00247.HDF,1-SD,2-QC,200000
2F01A00248.HDF,1-SD,2-QC,200000
2F01A00251.HDF,1-SD,2-QC,200002
2F01A00252.HDF,2-DR,2-QC,200004
2F01A00270.HDF,1-SD,2-QC,200002
2F01A00274.HDF,1-SD,2-QC,200002
2F01A00289.HDF,1-SD,2-QC,200002
2F01A00322.HDF,1-SD,2-QC,200002
2F01A00325.HDF,1-SD,2-QC,200000
2F01A00348.HDF,1-SD,2-QC,200002
2F02A00008.HDF,1-SD,2-QC,231002
2F02A00019.HDF,1-SD,2-QC,231002
2F02A00020.HDF,2-DR,2-QC,200000
2F02A00051.HDF,1-SD,2-QC,200000
2F02A00052.HDF,1-SD,2-QC,234000
2F03A00030.HDF,1-SD,2-QC,234004
2F03A00038.HDF,2-DR,2-QC,200000
2G01A00009.HDF,1-SD,2-QC,200024
2G01A00011.HDF,1-SD,2-QC,200002
2G01A00025.HDF,1-SD,2-QC,200002
2G01A00041.HDF,1-SD,2-QC,200002
2G01A00073.HDF,1-SD,2-QC,231004
2G01A00119.HDF,1-SD,2-QC,200004
2G01A00168.HDF,1-SD,2-QC,234002
2G01A00181.HDF,1-SD,2-QC,200002
2G01A00182.HDF,1-SD,2-QC,200000
2G01A00183.HDF,1-SD,2-QC,200002
2G01A00190.HDF,2-DR,2-QC,200002
2G01A00221.HDF,1-SD,2-QC,301002
2G01A00223.HDF,1-SD,2-QC,301002
2G01A00249.HDF,1-SD,2-QC,200000
2G01A00262.HDF,1-SD,2-QC,200002
2G01A00290.HDF,1-SD,2-QC,200202
2G01A00292.HDF,1-SD,2-QC,200002
2G01A00293.HDF,1-SD,2-QC,202002
2G01A00299.HDF,1-SD,2-QC,200004
2G02A00002.HDF,1-SD,2-QC,200004
2G02A00020.HDF,1-SD,2-QC,200004
2G02A00023.HDF,1-SD,2-QC,200004
2G02A00030.HDF,1-SD,2-QC,200004
2G02A00040.HDF,1-SD,2-QC,200002
2G02A00068.HDF,1-SD,2-QC,200004
2G02A00069.HDF,1-SD,2-QC,234004
2G02A00070.HDF,1-SD,2-QC,234004
2G02A00074.HDF,1-SD,2-QC,200002
2G02A00085.HDF,1-SD,2-QC,200004
2G02A00089.HDF,1-SD,2-QC,200002
2G02A00101.HDF,1-SD,2-QC,200004
2G02A00114.HDF,1-SD,2-QC,200002
2G03A00005.HDF,1-SD,2-QC,200002
2G03A00007.HDF,1-SD,2-QC,200000
2G03A00009.HDF,1-SD,2-QC,200002
2G03A00019.HDF,2-DR,2-QC,200002
2G03A00027.HDF,1-SD,2-QC,200004
2G03A00033.HDF,1-SD,2-QC,200002
2G03A00045.HDF,1-SD,2-QC,200004
2G03A00056.HDF,1-SD,2-QC,200004
2G03A00061.HDF,1-SD,2-QC,200002
2G03A00070.HDF,1-SD,2-QC,200002
2G03A00071.HDF,2-DR,2-QC,200002
2G03A00119.HDF,1-SD,2-QC,234004
2G03A00126.HDF,1-SD,2-QC,200002
2G03A00133.HDF,1-SD,2-QC,200002
2G03A00153.HDF,1-SD,2-QC,234004
2G03A00174.HDF,1-SD,2-QC,200002
2G03A00202.HDF,1-SD,2-QC,200002
2G03A00207.HDF,1-SD,2-QC,223204
2G03A00229.HDF,1-SD,2-QC,200202
2G03A00241.HDF,1-SD,2-QC,200002
