*header,Filename,GJ,kWh
*data,2225A00013.HDF.No-Dryer,51.24,14233
*data,2225A00025.HDF,55.51,15420
*data,2225A00025.HDF.No-Dryer,52.72,14644
*data,2225A00028.HDF,48.16,13379
*data,2225A00028.HDF.No-Dryer,55.03,15287
*data,2225A00031.HDF,75.54,20983
*data,2225A00031.HDF.No-Dryer,74.59,20720
*data,2225A00034.HDF,56.81,15780
*data,2225A00034.HDF.No-Dryer,56.26,15628
*data,2225A00035.HDF,62.42,17338
*data,2225A00035.HDF.No-Dryer,59.88,16634
*data,2225A00042.HDF,65.04,18067
*data,2225A00042.HDF.No-Dryer,63.13,17536
*data,2225A00043.HDF,35.64,9900
*data,2225A00043.HDF.No-Dryer,31.80,8833
*data,2225A00051.HDF,54.55,15154
*data,2225A00051.HDF.No-Dryer,61.48,17076
*data,2225A00056.HDF,55.59,15443
*data,2225A00056.HDF.No-Dryer,53.21,14780
*data,2225A00062.HDF,61.34,17039
*data,2225A00062.HDF.No-Dryer,57.70,16028
*data,2225A00065.HDF,59.19,16442
*data,2225A00065.HDF.No-Dryer,52.53,14592
*data,2225A00066.HDF,51.86,14406
*data,2225A00066.HDF.No-Dryer,49.64,13789
*data,2225A00067.HDF,62.20,17279
*data,2225A00067.HDF.No-Dryer,58.23,16175
*data,2225A00071.HDF,47.71,13253
*data,2225A00071.HDF.No-Dryer,45.72,12699
*data,2225A00076.HDF,26.72,7421
*data,2225A00076.HDF.No-Dryer,26.72,7421
*data,2225A00078.HDF,24.02,6671
*data,2225A00078.HDF.No-Dryer,23.29,6468
*data,2225A00079.HDF,64.98,18049
*data,2225A00079.HDF.No-Dryer,63.91,17753
*data,2225A00082.HDF,47.07,13075
*data,2225A00082.HDF.No-Dryer,47.07,13075
*data,2225A00089.HDF,44.96,12489
*data,2225A00089.HDF.No-Dryer,44.08,12243
*data,2225A00092.HDF,49.64,13788
*data,2225A00092.HDF.No-Dryer,45.39,12608
*data,2225A00095.HDF,54.82,15229
*data,2225A00095.HDF.No-Dryer,53.34,14818
*data,2225A00104.HDF,50.35,13987
*data,2225A00104.HDF.No-Dryer,44.63,12397
*data,2225A00108.HDF,42.23,11731
*data,2225A00108.HDF.No-Dryer,41.41,11503
*data,2225A00109.HDF,43.53,12091
*data,2225A00109.HDF.No-Dryer,39.01,10836
*data,2225A00113.HDF,43.44,12067
*data,2225A00113.HDF.No-Dryer,39.06,10850
*data,2225A00125.HDF,63.34,17595
*data,2225A00125.HDF.No-Dryer,63.31,17586
*data,2225A00132.HDF,41.96,11655
*data,2225A00132.HDF.No-Dryer,38.09,10580
*data,2225A00133.HDF,29.75,8264
*data,2225A00133.HDF.No-Dryer,26.56,7378
*data,2225A00136.HDF,26.00,7222
*data,2225A00136.HDF.No-Dryer,25.68,7134
*data,2225A00140.HDF,58.18,16161
*data,2225A00140.HDF.No-Dryer,50.20,13946
*data,2228A00159.HDF,22.79,6331
*data,2228A00159.HDF.No-Dryer,20.65,5735
*data,2228A00163.HDF,42.42,11785
*data,2228A00163.HDF.No-Dryer,38.65,10737
*data,2228A00185.HDF,37.98,10550
*data,2228A00185.HDF.No-Dryer,35.02,9729
*data,2228A00186.HDF,29.58,8215
*data,2228A00186.HDF.No-Dryer,28.30,7861
*data,2228A00187.HDF,29.31,8141
*data,2228A00187.HDF.No-Dryer,27.31,7585
*data,2228A00190.HDF,33.34,9260
*data,2228A00190.HDF.No-Dryer,30.58,8494
*data,2228A00207.HDF,38.76,10768
*data,2228A00207.HDF.No-Dryer,34.50,9584
*data,2228A00209.HDF,50.55,14041
*data,2228A00209.HDF.No-Dryer,44.30,12307
*data,2228A00211.HDF,28.10,7807
*data,2228A00211.HDF.No-Dryer,23.53,6537
*data,2228A00217.HDF,31.53,8757
*data,2228A00217.HDF.No-Dryer,29.42,8173
*data,2228A00221.HDF,26.87,7463
*data,2228A00221.HDF.No-Dryer,26.72,7423
*data,2228A00225.HDF,28.27,7854
*data,2228A00225.HDF.No-Dryer,28.27,7854
*data,2262A00104.HDF,26.66,7405
*data,2262A00104.HDF.No-Dryer,25.00,6944
*data,2262A00109.HDF,63.94,17760
*data,2262A00109.HDF.No-Dryer,57.36,15933
*data,2262A00119.HDF,41.30,11472
*data,2262A00119.HDF.No-Dryer,35.52,9865
*data,2262A00124.HDF,31.02,8618
*data,2262A00124.HDF.No-Dryer,29.42,8173
*data,2262A00136.HDF,29.59,8220
*data,2262A00136.HDF.No-Dryer,26.59,7387
*data,2262A00138.HDF,26.54,7374
*data,2262A00138.HDF.No-Dryer,26.03,7231
*data,2262A00145.HDF,28.90,8029
*data,2262A00145.HDF.No-Dryer,27.00,7501
*data,2262A00157.HDF,29.98,8328
*data,2262A00157.HDF.No-Dryer,27.79,7720
*data,2262A00159.HDF,45.37,12602
*data,2262A00159.HDF.No-Dryer,40.78,11326
*data,2262A00162.HDF,26.16,7267
*data,2262A00162.HDF.No-Dryer,25.49,7080
*data,2262A00170.HDF,30.30,8417
*data,2262A00170.HDF.No-Dryer,29.77,8269
*data,2262A00172.HDF,32.58,9051
*data,2262A00172.HDF.No-Dryer,31.19,8664
*data,2262A00178.HDF,31.43,8729
*data,2262A00178.HDF.No-Dryer,28.47,7908
*data,2262A00181.HDF,46.00,12777
*data,2262A00181.HDF.No-Dryer,46.58,12938
*data,2262A00183.HDF,32.69,9080
*data,2262A00183.HDF.No-Dryer,31.67,8798
*data,2262A00191.HDF,45.61,12671
*data,2262A00191.HDF.No-Dryer,41.32,11477
*data,2262A00192.HDF,23.80,6612
*data,2262A00192.HDF.No-Dryer,23.63,6564
*data,2262A00203.HDF,41.14,11428
*data,2262A00203.HDF.No-Dryer,36.14,10038
*data,2262A00205.HDF,23.63,6565
*data,2262A00205.HDF.No-Dryer,21.68,6023
*data,2262A00208.HDF,36.05,10014
*data,2262A00208.HDF.No-Dryer,32.97,9158
*data,2262A00230.HDF,26.27,7298
*data,2262A00230.HDF.No-Dryer,23.89,6635
*data,2262A00238.HDF,28.50,7916
*data,2262A00238.HDF.No-Dryer,28.50,7916
*data,2262A00242.HDF,24.28,6746
*data,2262A00242.HDF.No-Dryer,23.18,6439
*data,2262A00246.HDF,41.02,11394
*data,2262A00246.HDF.No-Dryer,41.85,11625
*data,2262A00263.HDF,31.87,8854
*data,2262A00263.HDF.No-Dryer,30.99,8608
*data,2262A00273.HDF,26.56,7378
*data,2262A00273.HDF.No-Dryer,27.27,7575
*data,2262A00386.HDF,37.07,10297
*data,2262A00386.HDF.No-Dryer,35.68,9910
*data,2262A00416.HDF,32.38,8994
*data,2262A00416.HDF.No-Dryer,31.25,8680
*data,2262A00424.HDF,34.95,9708
*data,2262A00424.HDF.No-Dryer,33.88,9410
*data,2262A00426.HDF,52.22,14505
*data,2262A00426.HDF.No-Dryer,44.48,12354
*data,2262A00428.HDF,24.02,6673
*data,2262A00428.HDF.No-Dryer,22.14,6151
*data,2262A00429.HDF,33.11,9197
*data,2262A00429.HDF.No-Dryer,29.36,8155
*data,2262A00433.HDF,24.67,6852
*data,2262A00433.HDF.No-Dryer,24.49,6804
*data,2262A00435.HDF,34.95,9709
*data,2262A00435.HDF.No-Dryer,31.46,8738
*data,2262A00454.HDF,27.36,7600
*data,2262A00454.HDF.No-Dryer,26.73,7426
*data,2262A00457.HDF,34.19,9497
*data,2262A00457.HDF.No-Dryer,31.13,8648
*data,2262A00458.HDF,34.92,9701
*data,2262A00458.HDF.No-Dryer,32.18,8940
*data,2262A00465.HDF,50.48,14022
*data,2262A00465.HDF.No-Dryer,46.19,12831
*data,2262A00472.HDF,30.91,8585
*data,2262A00472.HDF.No-Dryer,29.15,8096
*data,2262A00474.HDF,32.78,9105
*data,2262A00474.HDF.No-Dryer,31.78,8828
*data,2262A00476.HDF,29.73,8259
*data,2262A00476.HDF.No-Dryer,27.86,7739
*data,2262A00489.HDF,29.41,8170
*data,2262A00489.HDF.No-Dryer,28.60,7945
*data,2262A00496.HDF,33.61,9336
*data,2262A00496.HDF.No-Dryer,35.36,9823
*data,2262A00501.HDF,28.95,8042
*data,2262A00501.HDF.No-Dryer,27.36,7601
*data,2262A00503.HDF,36.19,10053
*data,2262A00503.HDF.No-Dryer,33.60,9332
*data,2262A00523.HDF,23.46,6518
*data,2262A00523.HDF.No-Dryer,22.08,6132
*data,2262A00528.HDF,37.44,10400
*data,2262A00528.HDF.No-Dryer,32.04,8900
*data,2262A00541.HDF,30.78,8550
*data,2262A00541.HDF.No-Dryer,29.84,8288
*data,2262A00542.HDF,29.36,8154
*data,2262A00542.HDF.No-Dryer,28.45,7902
*data,2262A00565.HDF,25.70,7140
*data,2262A00565.HDF.No-Dryer,23.81,6613
*data,2263A00102.HDF,25.96,7211
*data,2263A00102.HDF.No-Dryer,25.52,7090
*data,2263A00118.HDF,15.51,4309
*data,2263A00118.HDF.No-Dryer,14.97,4159
*data,2263A00123.HDF,31.36,8712
*data,2263A00123.HDF.No-Dryer,28.25,7847
*data,2263A00131.HDF,28.21,7835
*data,2263A00131.HDF.No-Dryer,28.21,7835
*data,2263A00138.HDF,36.61,10168
*data,2263A00138.HDF.No-Dryer,35.45,9848
*data,2263A00140.HDF,27.38,7604
*data,2263A00140.HDF.No-Dryer,26.53,7371
*data,2263A00143.HDF,25.16,6989
*data,2263A00143.HDF.No-Dryer,24.81,6890
*data,2263A00151.HDF,27.56,7655
*data,2263A00151.HDF.No-Dryer,27.56,7655
*data,2263A00160.HDF,32.32,8978
*data,2263A00160.HDF.No-Dryer,30.21,8392
*data,2263A00163.HDF,28.96,8045
*data,2263A00163.HDF.No-Dryer,28.57,7936
*data,2263A00183.HDF,27.82,7727
*data,2263A00183.HDF.No-Dryer,25.05,6957
*data,2263A00204.HDF,20.94,5816
*data,2263A00204.HDF.No-Dryer,20.61,5725
*data,2263A00206.HDF,31.62,8782
*data,2263A00206.HDF.No-Dryer,30.40,8446
*data,2263A00208.HDF,31.43,8730
*data,2263A00208.HDF.No-Dryer,29.73,8258
*data,2263A00211.HDF,28.40,7890
*data,2263A00211.HDF.No-Dryer,25.58,7106
*data,2263A00215.HDF,25.37,7046
*data,2263A00215.HDF.No-Dryer,24.11,6698
*data,2263A00221.HDF,27.87,7742
*data,2263A00221.HDF.No-Dryer,24.57,6826
*data,2263A00223.HDF,32.81,9113
*data,2263A00223.HDF.No-Dryer,30.52,8479
*data,2263A00233.HDF,29.38,8161
*data,2263A00233.HDF.No-Dryer,29.38,8161
*data,2265A00005.HDF,51.79,14386
*data,2265A00005.HDF.No-Dryer,50.51,14032
*data,2265A00009.HDF,77.81,21615
*data,2265A00009.HDF.No-Dryer,77.29,21469
*data,2265A00015.HDF,29.14,8095
*data,2265A00015.HDF.No-Dryer,25.71,7142
*data,2267A00002.HDF,47.40,13167
*data,2267A00002.HDF.No-Dryer,46.18,12828
*data,2267A00004.HDF,45.89,12746
*data,2267A00004.HDF.No-Dryer,45.48,12634
*data,2268A00017.HDF,22.27,6185
*data,2268A00017.HDF.No-Dryer,21.94,6095
*data,2268A00018.HDF,27.84,7734
*data,2268A00018.HDF.No-Dryer,27.58,7661
*data,2268A00024.HDF,34.07,9463
*data,2268A00024.HDF.No-Dryer,30.60,8499
*data,2268A00028.HDF,21.95,6097
*data,2268A00028.HDF.No-Dryer,21.74,6040
*data,2268A00029.HDF,22.64,6288
*data,2268A00029.HDF.No-Dryer,21.42,5950
*data,2268A00056.HDF,19.52,5422
*data,2268A00056.HDF.No-Dryer,19.39,5386
*data,2268A00071.HDF,21.71,6032
*data,2268A00071.HDF.No-Dryer,20.50,5695
*data,2268A00091.HDF,37.04,10290
*data,2268A00091.HDF.No-Dryer,34.54,9594
*data,2268A00094.HDF,20.61,5725
*data,2268A00094.HDF.No-Dryer,20.39,5665
*data,2268A00107.HDF,21.05,5849
*data,2268A00107.HDF.No-Dryer,20.71,5753
*data,2268A00122.HDF,45.57,12659
*data,2268A00122.HDF.No-Dryer,41.93,11647
*data,2268A00129.HDF,29.87,8296
*data,2268A00129.HDF.No-Dryer,27.32,7589
*data,2268A00137.HDF,16.31,4532
*data,2268A00137.HDF.No-Dryer,15.97,4436
*data,2268A00140.HDF,29.74,8260
*data,2268A00140.HDF.No-Dryer,27.26,7572
*data,2268A00141.HDF,23.37,6493
*data,2268A00141.HDF.No-Dryer,21.54,5984
*data,2268A00153.HDF,19.67,5465
*data,2268A00153.HDF.No-Dryer,19.32,5367
*data,2268A00177.HDF,30.02,8340
*data,2268A00177.HDF.No-Dryer,26.10,7249
*data,2268A00199.HDF,19.01,5281
*data,2268A00199.HDF.No-Dryer,18.50,5140
*data,2268A00201.HDF,24.66,6850
*data,2268A00201.HDF.No-Dryer,23.50,6529
*data,2268A00218.HDF,40.20,11166
*data,2268A00218.HDF.No-Dryer,36.88,10245
*data,2268A00223.HDF,20.62,5726
*data,2268A00223.HDF.No-Dryer,20.40,5666
*data,2268A00226.HDF,22.82,6340
*data,2268A00226.HDF.No-Dryer,22.09,6137
*data,2268A00231.HDF,21.06,5849
*data,2268A00231.HDF.No-Dryer,20.93,5813
*data,2268A00233.HDF,21.56,5990
*data,2268A00233.HDF.No-Dryer,20.51,5698
*data,2268A00238.HDF,34.59,9608
*data,2268A00238.HDF.No-Dryer,32.18,8938
*data,2268A00241.HDF,22.08,6135
*data,2268A00241.HDF.No-Dryer,21.05,5848
*data,2268A00276.HDF,30.35,8432
*data,2268A00276.HDF.No-Dryer,26.97,7493
*data,2268A00291.HDF,24.15,6708
*data,2268A00291.HDF.No-Dryer,24.15,6708
*data,2268A00292.HDF,36.19,10053
*data,2268A00292.HDF.No-Dryer,34.96,9712
*data,2268A00298.HDF,19.75,5485
*data,2268A00298.HDF.No-Dryer,18.19,5053
*data,2268A00300.HDF,20.03,5563
*data,2268A00300.HDF.No-Dryer,19.83,5508
*data,2268A00303.HDF,21.80,6056
*data,2268A00303.HDF.No-Dryer,20.92,5810
*data,2268A00304.HDF,36.59,10164
*data,2268A00304.HDF.No-Dryer,31.90,8861
*data,2268A00308.HDF,32.81,9115
*data,2268A00308.HDF.No-Dryer,31.70,8804
*data,2268A00316.HDF,27.21,7557
*data,2268A00316.HDF.No-Dryer,26.66,7405
*data,2268A00318.HDF,44.55,12376
*data,2268A00318.HDF.No-Dryer,40.37,11214
*data,2268A00319.HDF,21.69,6024
*data,2268A00319.HDF.No-Dryer,21.69,6024
*data,2268A00322.HDF,27.77,7713
*data,2268A00322.HDF.No-Dryer,28.41,7891
*data,2268A00328.HDF,49.79,13831
*data,2268A00328.HDF.No-Dryer,46.28,12857
*data,2268A00332.HDF,20.52,5700
*data,2268A00332.HDF.No-Dryer,20.32,5645
*data,2268A00335.HDF,24.51,6808
*data,2268A00335.HDF.No-Dryer,23.12,6423
*data,2268A00336.HDF,25.27,7019
*data,2268A00336.HDF.No-Dryer,24.62,6840
*data,2268A00347.HDF,33.74,9374
*data,2268A00347.HDF.No-Dryer,37.48,10411
*data,2268A00349.HDF,32.20,8945
*data,2268A00349.HDF.No-Dryer,32.20,8945
*data,2268A00350.HDF,19.50,5416
*data,2268A00350.HDF.No-Dryer,19.04,5288
*data,2268A00356.HDF,17.49,4859
*data,2268A00356.HDF.No-Dryer,16.85,4680
*data,2268A00357.HDF,50.52,14034
*data,2268A00357.HDF.No-Dryer,46.68,12966
*data,2268A00361.HDF,47.17,13102
*data,2268A00361.HDF.No-Dryer,44.54,12373
*data,2268A00362.HDF,24.01,6669
*data,2268A00362.HDF.No-Dryer,19.81,5503
*data,2268A00365.HDF,21.62,6005
*data,2268A00365.HDF.No-Dryer,21.06,5850
*data,2268A00370.HDF,19.80,5501
*data,2268A00370.HDF.No-Dryer,18.82,5229
*data,2268A00371.HDF,17.47,4852
*data,2268A00371.HDF.No-Dryer,17.47,4852
*data,2268A00372.HDF,18.65,5180
*data,2268A00372.HDF.No-Dryer,18.32,5090
*data,2268A00376.HDF,42.00,11665
*data,2268A00376.HDF.No-Dryer,41.10,11416
*data,2268A00378.HDF,44.78,12439
*data,2268A00378.HDF.No-Dryer,37.01,10280
*data,2274A00005.HDF,47.01,13058
*data,2274A00005.HDF.No-Dryer,53.75,14930
*data,2280A00001.HDF,28.23,7841
*data,2280A00001.HDF.No-Dryer,29.02,8061
*data,2280A00004.HDF,41.72,11590
*data,2280A00004.HDF.No-Dryer,40.79,11330
*data,2280A00014.HDF,62.91,17475
*data,2280A00014.HDF.No-Dryer,62.08,17245
*data,2280A00032.HDF,44.90,12473
*data,2280A00032.HDF.No-Dryer,43.91,12197
*data,2280A00038.HDF,64.92,18034
*data,2280A00038.HDF.No-Dryer,62.61,17391
*data,2280A00043.HDF,66.67,18520
*data,2280A00043.HDF.No-Dryer,65.90,18305
*data,2280A00044.HDF,40.55,11264
*data,2280A00044.HDF.No-Dryer,32.78,9104
*data,2280A00056.HDF,31.27,8687
*data,2280A00056.HDF.No-Dryer,27.93,7758
*data,2280A00072.HDF,52.85,14682
*data,2280A00072.HDF.No-Dryer,59.68,16578
*data,2280A00079.HDF,23.69,6579
*data,2280A00079.HDF.No-Dryer,22.43,6229
*data,2280A00080.HDF,60.87,16908
*data,2280A00080.HDF.No-Dryer,56.06,15572
*data,2280A00082.HDF,65.12,18090
*data,2280A00082.HDF.No-Dryer,61.47,17075
*data,2280A00095.HDF,36.46,10128
*data,2280A00095.HDF.No-Dryer,35.52,9866
*data,2280A00096.HDF,29.02,8060
*data,2280A00096.HDF.No-Dryer,26.14,7261
*data,2280A00100.HDF,42.26,11738
*data,2280A00100.HDF.No-Dryer,41.51,11529
*data,2280A00101.HDF,45.53,12648
*data,2280A00101.HDF.No-Dryer,44.02,12229
*data,2280A00103.HDF,48.24,13401
*data,2280A00103.HDF.No-Dryer,44.01,12225
*data,2280A00118.HDF,67.48,18745
*data,2280A00118.HDF.No-Dryer,64.22,17840
*data,2280A00123.HDF,63.77,17714
*data,2280A00123.HDF.No-Dryer,59.26,16461
*data,2280A00139.HDF,53.77,14935
*data,2280A00139.HDF.No-Dryer,53.05,14735
*data,2280A00152.HDF,67.58,18774
*data,2280A00152.HDF.No-Dryer,65.26,18127
*data,2280A00161.HDF,53.28,14800
*data,2280A00161.HDF.No-Dryer,46.64,12956
*data,2280A00165.HDF,39.20,10888
*data,2280A00165.HDF.No-Dryer,39.20,10888
*data,2280A00168.HDF,48.94,13594
*data,2280A00168.HDF.No-Dryer,41.94,11650
*data,2280A00172.HDF,51.98,14439
*data,2280A00172.HDF.No-Dryer,49.30,13694
*data,2280A00175.HDF,37.46,10405
*data,2280A00175.HDF.No-Dryer,33.04,9177
*data,2280A00178.HDF,51.51,14309
*data,2280A00178.HDF.No-Dryer,50.33,13980
*data,2280A00180.HDF,66.17,18379
*data,2280A00180.HDF.No-Dryer,63.14,17540
*data,2280A00201.HDF,54.81,15226
*data,2280A00201.HDF.No-Dryer,49.24,13677
*data,2280A00202.HDF,64.18,17826
*data,2280A00202.HDF.No-Dryer,60.08,16689
*data,2280A00209.HDF,69.53,19314
*data,2280A00209.HDF.No-Dryer,69.53,19314
*data,2280A00220.HDF,56.27,15631
*data,2280A00220.HDF.No-Dryer,53.91,14976
*data,2280A00229.HDF,47.03,13063
*data,2280A00229.HDF.No-Dryer,47.03,13063
*data,2280A00243.HDF,56.55,15709
*data,2280A00243.HDF.No-Dryer,55.61,15448
*data,2280A00256.HDF,66.67,18520
*data,2280A00256.HDF.No-Dryer,64.12,17811
*data,2280A00278.HDF,41.60,11554
*data,2280A00278.HDF.No-Dryer,38.39,10664
*data,2280A00291.HDF,66.29,18415
*data,2280A00291.HDF.No-Dryer,62.55,17374
*data,2280A00294.HDF,66.49,18469
*data,2280A00294.HDF.No-Dryer,61.95,17208
*data,2280A00298.HDF,39.82,11061
*data,2280A00298.HDF.No-Dryer,38.30,10639
*data,2280A00301.HDF,49.52,13754
*data,2280A00301.HDF.No-Dryer,43.77,12159
*data,2280A00312.HDF,69.16,19211
*data,2280A00312.HDF.No-Dryer,64.74,17983
*data,2280A00313.HDF,49.41,13725
*data,2280A00313.HDF.No-Dryer,42.92,11923
*data,2280A00315.HDF,40.71,11309
*data,2280A00315.HDF.No-Dryer,36.84,10234
*data,2280A00327.HDF,75.05,20848
*data,2280A00327.HDF.No-Dryer,73.31,20363
*data,2280A00329.HDF,55.34,15371
*data,2280A00329.HDF.No-Dryer,51.94,14426
*data,2280A00336.HDF,38.86,10793
*data,2280A00336.HDF.No-Dryer,37.56,10433
*data,2280A00341.HDF,48.95,13599
*data,2280A00341.HDF.No-Dryer,46.62,12950
*data,2280A00349.HDF,63.53,17647
*data,2280A00349.HDF.No-Dryer,60.33,16758
*data,2280A00361.HDF,58.04,16122
*data,2280A00361.HDF.No-Dryer,51.24,14232
*data,2280A00362.HDF,71.71,19919
*data,2280A00362.HDF.No-Dryer,69.51,19309
*data,2280A00368.HDF,67.32,18700
*data,2280A00368.HDF.No-Dryer,63.01,17502
*data,2280A00372.HDF,36.76,10212
*data,2280A00372.HDF.No-Dryer,35.42,9839
*data,2280A00377.HDF,65.34,18149
*data,2280A00377.HDF.No-Dryer,61.99,17220
*data,2280A00380.HDF,60.82,16895
*data,2280A00380.HDF.No-Dryer,56.78,15772
*data,2280A00382.HDF,65.99,18332
*data,2280A00382.HDF.No-Dryer,61.48,17079
*data,2280A00385.HDF,37.12,10310
*data,2280A00385.HDF.No-Dryer,34.64,9621
*data,2280A00395.HDF,59.47,16520
*data,2280A00395.HDF.No-Dryer,59.47,16520
*data,2280A00403.HDF,49.37,13713
*data,2280A00403.HDF.No-Dryer,48.25,13403
*data,2280A00404.HDF,50.14,13927
*data,2280A00404.HDF.No-Dryer,56.53,15703
*data,2280A00405.HDF,65.57,18215
*data,2280A00405.HDF.No-Dryer,62.74,17427
*data,2280A00420.HDF,38.13,10591
*data,2280A00420.HDF.No-Dryer,37.85,10513
*data,2280A00435.HDF,36.53,10146
*data,2280A00435.HDF.No-Dryer,31.14,8649
*data,2280A00455.HDF,35.48,9857
*data,2280A00455.HDF.No-Dryer,35.48,9857
*data,2280A00456.HDF,69.32,19256
*data,2280A00456.HDF.No-Dryer,68.48,19021
*data,2280A00462.HDF,73.96,20544
*data,2280A00462.HDF.No-Dryer,70.63,19619
*data,2280A00463.HDF,52.41,14558
*data,2280A00463.HDF.No-Dryer,51.42,14285
*data,2280A00464.HDF,60.74,16871
*data,2280A00464.HDF.No-Dryer,55.76,15490
*data,2280A00467.HDF,28.45,7903
*data,2280A00467.HDF.No-Dryer,27.65,7681
*data,2280A00483.HDF,52.76,14656
*data,2280A00483.HDF.No-Dryer,51.52,14311
*data,2280A00488.HDF,42.06,11682
*data,2280A00488.HDF.No-Dryer,40.92,11366
*data,2280A00489.HDF,32.73,9092
*data,2280A00489.HDF.No-Dryer,31.55,8765
*data,2280A00492.HDF,64.64,17955
*data,2280A00492.HDF.No-Dryer,62.34,17315
*data,2280A00493.HDF,73.04,20290
*data,2280A00493.HDF.No-Dryer,70.37,19546
*data,2280A00497.HDF,62.06,17240
*data,2280A00497.HDF.No-Dryer,57.59,15998
*data,2280A00501.HDF,77.11,21420
*data,2280A00501.HDF.No-Dryer,74.86,20794
*data,2280A00502.HDF,59.13,16425
*data,2280A00502.HDF.No-Dryer,51.66,14351
*data,2280A00514.HDF,54.73,15203
*data,2280A00514.HDF.No-Dryer,58.45,16236
*data,2280A00516.HDF,61.45,17069
*data,2280A00516.HDF.No-Dryer,61.45,17069
*data,2280A00517.HDF,44.01,12225
*data,2280A00517.HDF.No-Dryer,38.33,10647
*data,2280A00519.HDF,51.69,14359
*data,2280A00519.HDF.No-Dryer,44.57,12379
*data,2280A00540.HDF,46.80,12999
*data,2280A00540.HDF.No-Dryer,45.45,12625
*data,2280A00541.HDF,51.68,14356
*data,2280A00541.HDF.No-Dryer,51.68,14356
*data,2280A00545.HDF,58.52,16255
*data,2280A00545.HDF.No-Dryer,54.00,15001
*data,2280A00553.HDF,24.52,6811
*data,2280A00553.HDF.No-Dryer,24.46,6794
*data,2280A00557.HDF,57.99,16109
*data,2280A00557.HDF.No-Dryer,54.44,15123
*data,2280A00558.HDF,30.15,8376
*data,2280A00558.HDF.No-Dryer,29.31,8142
*data,2280A00561.HDF,67.05,18626
*data,2280A00561.HDF.No-Dryer,65.66,18239
*data,2280A00566.HDF,57.51,15974
*data,2280A00566.HDF.No-Dryer,50.88,14133
*data,2280A00568.HDF,51.24,14233
*data,2280A00568.HDF.No-Dryer,45.25,12569
*data,2280A00569.HDF,62.67,17410
*data,2280A00569.HDF.No-Dryer,58.50,16251
*data,2280A00572.HDF,55.49,15413
*data,2280A00572.HDF.No-Dryer,47.19,13109
*data,2280A00573.HDF,45.79,12718
*data,2280A00573.HDF.No-Dryer,42.03,11675
*data,2280A00576.HDF,70.56,19600
*data,2280A00576.HDF.No-Dryer,67.86,18849
*data,2280A00585.HDF,56.90,15806
*data,2280A00585.HDF.No-Dryer,49.94,13871
*data,2280A00586.HDF,50.97,14159
*data,2280A00586.HDF.No-Dryer,49.15,13653
*data,2280A00595.HDF,64.69,17970
*data,2280A00595.HDF.No-Dryer,60.15,16709
*data,2280A00596.HDF,58.93,16370
*data,2280A00596.HDF.No-Dryer,54.01,15003
*data,2280A00601.HDF,42.57,11824
*data,2280A00601.HDF.No-Dryer,35.71,9920
*data,2280A00602.HDF,61.65,17126
*data,2280A00602.HDF.No-Dryer,58.76,16322
*data,2280A00613.HDF,74.35,20653
*data,2280A00613.HDF.No-Dryer,71.73,19925
*data,2280A00614.HDF,24.85,6902
*data,2280A00614.HDF.No-Dryer,23.39,6498
*data,2280A00616.HDF,55.01,15281
*data,2280A00616.HDF.No-Dryer,47.12,13090
*data,2280A00618.HDF,46.07,12797
*data,2280A00618.HDF.No-Dryer,41.75,11598
*data,2280A00642.HDF,57.97,16103
*data,2280A00642.HDF.No-Dryer,49.77,13825
*data,2280A00645.HDF,60.85,16902
*data,2280A00645.HDF.No-Dryer,56.81,15782
*data,2280A00647.HDF,39.44,10956
*data,2280A00647.HDF.No-Dryer,38.01,10559
*data,2280A00649.HDF,67.57,18769
*data,2280A00649.HDF.No-Dryer,64.45,17903
*data,2280A00656.HDF,41.58,11549
*data,2280A00656.HDF.No-Dryer,38.51,10696
*data,2280A00657.HDF,54.74,15207
*data,2280A00657.HDF.No-Dryer,51.00,14166
*data,2280A00669.HDF,27.55,7654
*data,2280A00669.HDF.No-Dryer,25.25,7014
*data,2282A00003.HDF,66.39,18441
*data,2282A00003.HDF.No-Dryer,63.00,17501
*data,2282A00007.HDF,50.62,14062
*data,2282A00007.HDF.No-Dryer,49.22,13672
*data,2282A00014.HDF,53.83,14953
*data,2282A00014.HDF.No-Dryer,53.83,14953
*data,2282A00027.HDF,50.95,14154
*data,2282A00027.HDF.No-Dryer,45.33,12590
*data,2282A00035.HDF,51.59,14330
*data,2282A00035.HDF.No-Dryer,55.78,15493
*data,2282A00037.HDF,67.04,18623
*data,2282A00037.HDF.No-Dryer,60.47,16798
*data,2282A00041.HDF,81.87,22742
*data,2282A00041.HDF.No-Dryer,80.06,22238
*data,2282A00048.HDF,21.27,5907
*data,2282A00048.HDF.No-Dryer,20.41,5669
*data,2282A00056.HDF,51.96,14432
*data,2282A00056.HDF.No-Dryer,42.82,11896
*data,2293A00019.HDF,51.47,14298
*data,2293A00019.HDF.No-Dryer,51.47,14298
*data,2293A00021.HDF,36.48,10135
*data,2293A00021.HDF.No-Dryer,33.33,9258
*data,2293A00028.HDF,55.47,15407
*data,2293A00028.HDF.No-Dryer,50.49,14026
*data,2293A00031.HDF,40.04,11121
*data,2293A00031.HDF.No-Dryer,38.87,10799
*data,2293A00036.HDF,73.54,20427
*data,2293A00036.HDF.No-Dryer,70.86,19684
*data,2293A00037.HDF,37.93,10536
