*title,can_gen_high_Y1,,,,,,,,
*note,Each row corresponds to 5 minutes. The first row starts Jan 1 12:00,,,,,,,,
*header,Lights,Refrigerator,Stove,Dishwasher,Washer,Dryer,Freezer,Other_appliances,
*data,0,242,0,0,0,0,883,242,1368
*data,0,314,0,0,0,0,79,247,640
*data,0,411,0,0,0,0,0,247,658
*data,0,242,0,0,0,0,0,247,489
*data,0,242,0,0,0,0,0,247,489
*data,0,234,0,0,0,0,0,67,301
*data,0,160,0,0,0,0,79,67,306
*data,0,0,0,0,0,0,249,67,316
*data,0,0,0,0,0,0,257,67,324
*data,0,0,0,0,0,0,249,67,316
*data,0,0,0,0,0,0,240,67,307
*data,0,80,0,0,0,0,240,67,387
*data,0,251,0,0,0,0,232,67,550
*data,0,242,0,0,0,0,240,67,550
*data,0,242,0,0,0,0,232,67,541
*data,0,314,0,0,0,0,199,67,580
*data,0,411,0,0,0,0,79,67,557
*data,0,242,0,0,0,0,0,67,309
*data,0,242,0,0,0,0,0,97,339
*data,0,234,0,0,0,0,0,97,331
*data,240,160,0,0,0,0,0,97,497
*data,240,0,0,0,0,0,0,97,337
*data,440,0,0,0,0,0,0,97,537
*data,560,0,0,0,0,0,0,97,657
*data,560,0,0,0,0,0,79,97,736
*data,560,80,0,0,0,0,249,92,980
*data,560,251,0,0,0,0,240,92,1143
*data,560,242,0,0,0,0,240,92,1135
*data,560,242,0,0,0,0,232,272,1306
*data,560,314,0,0,0,0,159,272,1304
*data,560,411,0,0,0,0,0,1272,2243
*data,440,242,0,0,0,0,0,1342,2024
*data,0,242,0,0,0,0,0,1342,1584
*data,0,234,0,0,0,0,0,1342,1576
*data,0,160,0,0,0,0,0,1342,1502
*data,0,0,0,0,0,0,0,1162,1162
*data,0,0,0,0,0,0,0,1162,1162
*data,0,0,0,0,0,0,0,1162,1162
*data,0,0,0,0,0,0,79,1162,1241
*data,0,80,0,0,0,0,249,1162,1490
*data,0,251,0,0,0,0,240,1162,1653
*data,0,242,0,0,0,0,240,1162,1645
*data,400,242,0,0,0,0,232,1162,2036
*data,0,314,0,0,0,0,159,1162,1634
*data,0,411,0,0,0,0,0,1162,1573
*data,0,242,0,0,0,0,0,1162,1404
*data,0,242,0,467,0,0,0,1162,1871
*data,0,234,0,467,0,0,0,1162,1863
*data,0,160,0,467,0,0,0,1162,1789
*data,0,0,0,467,0,0,0,1562,2029
*data,0,0,0,467,0,0,0,1562,2029
*data,0,0,0,467,0,0,0,1562,2029
*data,240,0,0,467,0,0,79,1562,2348
*data,240,80,0,467,0,0,249,1562,2597
*data,0,251,0,467,0,0,240,1562,2520
*data,0,242,0,0,0,0,240,1562,2045
*data,0,242,0,0,0,0,232,1562,2036
*data,0,314,0,0,0,0,159,1562,2034
*data,0,411,0,0,0,0,0,1562,1973
*data,0,242,0,0,0,0,0,62,304
*data,0,242,0,0,0,0,0,162,404
*data,0,234,0,0,0,0,0,162,396
*data,0,160,0,0,0,0,0,162,322
*data,0,0,0,0,0,0,0,162,162
*data,0,0,0,0,0,0,0,162,162
*data,0,0,0,0,0,0,0,162,162
*data,0,0,0,0,0,0,79,62,141
*data,0,80,0,0,0,0,249,62,390
*data,120,251,0,0,0,0,240,62,673
*data,120,242,0,0,0,0,240,162,765
*data,120,242,0,0,0,0,232,162,756
*data,360,314,0,0,0,0,159,162,994
*data,360,411,0,0,0,0,0,162,933
*data,360,242,0,0,505,0,0,162,1269
*data,360,242,0,0,505,0,0,162,1269
*data,240,234,0,0,505,0,0,62,1041
*data,240,160,0,0,0,0,0,62,462
*data,240,0,0,0,0,0,0,92,332
*data,240,0,0,0,505,0,0,92,837
*data,240,0,0,0,505,0,0,92,837
*data,240,0,0,0,505,0,79,92,916
*data,240,80,0,0,0,0,249,62,630
*data,240,251,0,0,0,0,240,62,793
*data,240,242,0,0,0,0,240,62,785
*data,240,242,0,0,0,0,232,62,776
*data,240,314,0,0,0,0,159,62,774
*data,240,411,0,0,0,0,0,62,713
*data,240,242,0,0,0,4115,0,182,4779
*data,240,242,0,0,0,4115,0,182,4779
*data,240,234,0,0,0,4115,0,182,4771
*data,240,160,1600,0,0,4115,0,182,6297
*data,1060,0,1600,0,0,4115,0,182,6957
*data,1060,0,1600,0,0,4115,0,62,6837
*data,1060,0,1600,0,0,4115,0,62,6837
*data,1060,0,0,0,0,4115,79,62,5316
*data,120,80,0,0,0,0,249,67,515
*data,120,251,0,0,0,0,240,67,678
*data,120,242,0,0,0,0,240,67,670
*data,120,242,0,0,0,0,232,67,661
*data,120,314,0,0,0,0,159,67,659
*data,0,411,0,0,0,0,0,67,478
*data,120,242,0,0,0,0,0,67,429
*data,120,242,0,0,0,0,0,67,429
*data,120,234,0,0,0,0,0,67,421
*data,120,160,0,0,0,0,0,67,347
*data,120,0,0,0,0,0,0,67,187
*data,120,0,0,0,0,0,0,67,187
*data,120,0,0,0,0,0,0,67,187
*data,120,0,0,0,0,0,79,67,266
*data,120,80,0,0,0,0,249,67,515
*data,120,251,0,0,0,0,240,67,678
*data,360,242,0,0,0,0,240,317,1160
*data,360,242,0,0,0,0,232,317,1151
*data,360,314,0,0,0,0,159,317,1149
*data,360,411,0,0,0,0,0,317,1088
*data,360,242,0,0,0,0,0,317,919
*data,360,242,0,0,0,0,0,312,914
*data,360,234,0,0,0,0,0,312,906
*data,360,160,0,0,0,0,0,312,832
*data,360,0,0,0,0,0,0,312,672
*data,360,0,0,0,0,0,0,312,672
*data,240,0,0,0,0,0,0,62,302
*data,240,0,0,0,0,0,79,62,381
*data,240,80,0,0,0,0,249,962,1530
*data,240,251,0,0,0,0,240,962,1693
*data,240,242,0,0,0,0,240,962,1685
*data,240,242,0,0,0,0,232,962,1676
*data,240,314,0,0,0,0,159,962,1674
*data,0,411,0,0,0,0,0,962,1373
*data,0,242,0,0,0,0,0,962,1204
*data,0,242,0,0,0,0,0,962,1204
*data,0,234,0,0,0,0,0,962,1196
*data,0,160,0,0,0,0,0,962,1122
*data,0,0,0,0,0,0,0,962,962
*data,0,0,0,0,0,0,0,62,62
*data,120,0,0,0,0,0,0,62,182
*data,120,0,0,0,0,0,79,62,261
*data,120,80,0,0,0,0,249,62,510
*data,120,251,0,0,0,0,240,62,673
*data,0,242,0,0,0,0,240,62,545
*data,0,242,0,0,0,0,232,62,536
*data,0,314,0,0,0,0,159,62,534
*data,0,411,0,0,0,0,0,62,473
*data,820,242,0,0,0,0,0,62,1124
*data,820,242,0,0,0,0,0,62,1124
*data,820,890,0,0,0,0,0,62,1772
*data,820,80,0,0,0,0,0,62,962
*data,820,0,0,0,0,0,0,62,882
*data,820,0,0,0,0,0,0,62,882
*data,940,0,0,0,0,0,0,62,1002
*data,120,0,0,0,0,0,79,62,261
*data,120,159,0,0,0,0,249,62,590
*data,120,501,0,0,0,0,240,92,954
*data,120,501,0,0,0,0,240,92,954
*data,940,493,0,0,0,0,232,92,1757
*data,940,476,0,0,0,0,159,92,1667
*data,940,402,0,0,0,0,0,92,1434
*data,940,234,0,0,0,0,0,92,1266
*data,940,242,0,0,0,0,0,92,1274
*data,940,234,0,0,0,0,0,62,1236
*data,940,201,0,0,0,0,0,62,1203
*data,940,80,0,0,0,0,0,62,1082
*data,940,0,0,0,0,0,0,62,1002
*data,1140,0,0,0,0,0,0,62,1202
*data,1140,0,0,0,0,0,79,62,1281
*data,1340,80,0,0,0,0,249,62,1730
*data,1220,251,0,0,0,0,240,62,1773
*data,1460,242,0,0,0,0,240,62,2005
*data,640,242,0,0,0,0,232,62,1176
*data,640,314,0,0,0,0,159,62,1174
*data,760,411,0,0,0,0,0,62,1233
*data,760,242,0,0,0,0,0,162,1164
*data,360,242,0,0,0,0,0,162,764
*data,360,234,0,0,0,0,0,162,756
*data,360,160,0,467,0,0,0,262,1249
*data,360,0,0,467,0,0,0,262,1089
*data,120,0,0,467,505,0,0,262,1354
*data,320,0,0,467,505,0,0,262,1554
*data,320,0,0,467,505,0,79,262,1633
*data,120,80,0,467,0,0,249,262,1177
*data,360,251,0,467,0,0,240,162,1480
*data,240,242,0,0,505,0,240,162,1390
*data,240,242,0,0,505,0,232,162,1381
*data,240,314,0,0,505,0,159,162,1379
*data,1060,411,0,0,0,0,0,162,1633
*data,1060,242,0,0,0,0,0,62,1364
*data,1060,242,0,0,0,0,0,1262,2564
*data,1300,234,0,0,0,0,0,1262,2796
*data,1500,160,0,0,0,0,0,1262,2922
*data,1500,0,0,0,0,0,0,1302,2802
*data,1500,0,0,0,0,0,0,1302,2802
*data,1300,0,0,0,0,0,0,1302,2602
*data,1500,0,0,0,0,0,79,1302,2881
*data,1500,80,0,0,0,0,249,1302,3130
*data,1500,251,0,0,0,0,240,1552,3543
*data,1500,242,0,0,0,0,240,1552,3535
*data,1500,242,0,0,0,0,232,1552,3526
*data,1900,314,0,0,0,0,159,1552,3924
*data,2140,411,0,0,0,0,0,352,2903
*data,1900,242,0,0,0,0,0,352,2494
*data,1080,242,0,0,0,0,0,352,1674
*data,1080,234,0,0,0,0,0,382,1696
*data,1080,160,0,0,0,0,0,1882,3122
*data,1080,0,0,0,0,0,0,1882,2962
*data,1080,0,0,0,0,0,0,2882,3962
*data,1200,0,0,0,0,0,0,2882,4082
*data,1200,0,0,0,0,0,79,2882,4161
*data,720,80,0,0,0,0,249,3062,4110
*data,720,251,0,0,0,0,240,3162,4373
*data,520,242,0,0,0,0,240,2062,3065
*data,520,242,0,0,0,0,232,2312,3306
*data,520,314,0,0,0,0,159,2132,3124
*data,520,411,0,0,0,0,0,2092,3023
*data,520,242,0,0,0,0,0,2092,2854
*data,120,242,0,0,0,0,0,1842,2204
*data,120,234,0,0,0,0,0,342,696
*data,120,160,0,0,0,0,0,342,622
*data,120,0,0,0,0,0,0,92,212
*data,120,0,0,0,0,0,0,92,212
*data,120,0,0,0,0,0,0,92,212
*data,120,0,0,0,0,0,79,92,291
*data,120,80,0,0,0,0,249,92,540
*data,120,251,0,0,0,0,240,92,703
*data,120,242,0,0,0,0,240,342,945
*data,360,242,0,0,0,0,232,62,896
*data,240,314,0,0,0,0,159,62,774
*data,0,411,0,0,0,0,0,62,473
*data,0,242,0,0,0,0,0,62,304
*data,0,242,0,0,0,0,0,62,304
*data,0,234,0,0,0,0,0,62,296
*data,0,160,0,0,0,0,0,62,222
*data,0,0,0,0,0,0,0,62,62
*data,0,0,0,0,0,0,0,62,62
*data,240,0,0,0,0,0,0,62,302
*data,240,0,0,0,0,0,79,1062,1381
*data,0,80,0,0,0,0,249,1062,1390
*data,0,251,0,0,0,0,240,1062,1553
*data,820,160,0,0,0,0,0,2312,3292
*data,820,0,0,0,0,0,0,2312,3132
*data,820,0,0,0,0,0,0,2562,3382
*data,820,0,0,0,0,0,0,1562,2382
*data,1060,0,0,0,0,0,0,1562,2622
*data,1060,0,0,0,0,0,0,1562,2622
*data,1060,0,0,0,0,0,79,1312,2451
*data,240,0,0,0,0,0,249,1312,1801
*data,240,80,0,0,0,0,240,1312,1872
*data,240,330,0,0,0,0,240,1432,2243
*data,240,493,0,0,0,0,232,1432,2397
*data,240,484,0,0,0,0,159,1182,2065
*data,240,1132,0,0,0,0,0,62,1434
*data,240,314,0,0,0,0,0,62,616
*data,240,160,0,0,0,0,0,62,462
*data,240,0,0,0,0,0,0,62,302
*data,240,0,0,0,0,0,0,62,302
*data,240,0,0,0,0,0,0,62,302
*data,240,80,0,0,0,0,0,62,382
*data,0,251,0,0,0,0,0,62,313
*data,0,259,0,0,0,0,79,62,400
*data,0,251,0,0,0,0,249,62,561
*data,0,242,0,0,0,0,240,62,545
*data,0,322,0,0,0,0,240,62,624
*data,0,484,0,0,0,0,232,62,779
*data,0,484,0,0,0,0,159,62,705
*data,0,476,0,0,0,0,0,312,788
*data,0,435,0,0,0,0,0,312,747
*data,400,240,0,0,0,0,0,312,952
*data,400,0,0,0,0,0,0,312,712
*data,400,0,0,0,0,0,0,312,712
*data,400,0,0,0,0,0,0,412,812
*data,400,0,0,0,0,0,0,412,812
*data,400,0,0,0,0,0,0,412,812
*data,400,0,0,0,0,0,79,412,891
*data,400,0,0,0,0,0,249,412,1061
*data,400,80,0,0,0,0,240,412,1132
*data,400,330,0,0,0,0,240,412,1383
*data,400,493,0,0,0,0,232,512,1637
*data,400,484,0,0,0,0,159,412,1455
*data,400,476,0,0,0,0,0,162,1038
*data,400,394,0,0,0,0,0,162,956
*data,400,160,0,0,0,0,0,162,722
*data,400,0,0,0,0,0,0,162,562
*data,400,0,0,0,0,0,0,162,562
*data,400,0,0,0,0,0,0,162,562
*data,400,0,0,0,0,0,0,162,562
*data,400,0,0,0,0,0,0,162,562
*data,400,0,0,0,0,0,79,162,641
*data,400,0,0,0,0,0,249,162,811
*data,400,80,0,0,0,0,240,62,782
*data,400,330,0,0,0,0,240,62,1033
*data,200,493,0,0,0,0,232,62,987
*data,200,484,0,0,0,0,159,62,905
*data,200,476,0,0,0,0,0,62,738
*data,200,394,0,0,0,0,0,62,656
*data,200,160,0,0,0,0,0,62,422
*data,200,0,0,0,0,0,0,62,262
*data,200,0,0,0,0,0,0,62,262
*data,200,0,0,0,0,0,0,62,262
*data,200,0,0,0,0,0,0,62,262
*data,0,0,0,0,0,0,0,62,62
*data,0,0,0,0,0,0,79,62,141
*data,0,0,0,0,0,0,249,242,491
*data,240,80,0,0,0,0,240,242,802
*data,240,330,0,0,0,0,240,242,1053
*data,440,493,0,0,0,0,232,242,1407
*data,440,484,0,0,0,0,159,242,1325
*data,440,476,0,0,0,0,0,242,1158
*data,440,1050,0,0,0,0,0,242,1732
*data,320,80,0,0,0,0,0,242,642
*data,320,0,0,0,0,0,0,242,562
*data,720,0,0,0,0,0,0,242,962
*data,720,0,0,0,0,0,0,242,962
*data,320,0,0,0,0,0,0,242,562
*data,320,80,0,0,0,0,0,242,642
*data,320,251,0,0,0,0,79,242,892
*data,1140,259,0,0,0,0,249,242,1890
*data,1140,330,0,0,0,0,240,242,1953
*data,1380,493,0,0,0,0,240,242,2355
*data,1380,484,0,0,0,0,232,242,2339
*data,1380,476,0,0,0,0,159,242,2257
*data,1620,476,0,0,0,0,0,242,2338
*data,1300,394,0,0,0,0,0,242,1936
*data,1700,201,0,0,0,0,0,242,2143
*data,1700,80,0,0,0,0,0,242,2022
*data,1700,0,0,0,0,0,0,242,1942
*data,1700,0,0,0,0,0,0,67,1767
*data,1700,0,0,0,0,0,0,67,1767
*data,1700,0,0,0,0,0,0,67,1767
*data,1700,0,0,0,0,0,79,67,1846
*data,1460,0,0,0,0,0,249,67,1776
*data,1460,80,0,0,0,0,240,67,1847
*data,1460,330,0,0,0,0,240,67,2098
*data,1460,493,0,0,0,0,232,67,2252
*data,1460,484,0,0,0,0,159,67,2170
*data,1460,476,0,0,0,0,0,67,2003
*data,1060,394,0,0,0,0,0,67,1521
*data,240,160,0,0,0,0,0,67,467
*data,240,0,0,0,0,0,0,67,307
*data,240,0,0,0,0,0,0,67,307
*data,240,0,0,0,0,0,0,67,307
*data,0,0,0,0,0,0,0,67,67
*data,120,0,0,0,0,0,0,67,187
*data,120,0,0,0,0,0,79,67,266
*data,120,0,0,0,0,0,249,67,436
*data,120,80,0,0,0,0,240,67,507
*data,120,330,0,0,0,0,240,1067,1758
*data,120,493,0,0,0,0,232,1067,1912
*data,0,484,0,0,0,0,159,1067,1710
*data,0,476,0,0,0,0,0,1067,1543
*data,0,394,0,0,0,0,0,1312,1706
*data,0,160,0,0,0,0,0,1312,1472
*data,0,0,0,0,0,0,0,1312,1312
*data,0,0,0,0,0,0,0,1312,1312
*data,0,0,0,0,0,0,0,1312,1312
*data,0,0,0,0,0,0,0,1312,1312
*data,0,0,0,0,0,0,0,1342,1342
*data,0,0,0,0,0,0,79,1092,1171
*data,0,0,0,0,0,0,249,1092,1341
*data,0,80,0,0,0,0,240,1092,1412
*data,0,330,0,0,0,0,240,1092,1663
*data,0,493,0,0,0,0,232,1092,1817
*data,0,484,0,0,0,0,159,1092,1735
*data,0,476,0,0,0,0,0,1092,1568
*data,0,394,0,0,0,0,0,1092,1486
*data,0,160,0,0,0,0,0,1092,1252
*data,0,0,0,0,0,0,0,92,92
*data,0,0,0,0,0,0,0,122,122
*data,0,0,0,0,0,0,0,122,122
*data,0,0,0,0,0,0,0,122,122
*data,0,0,0,0,0,0,0,122,122
*data,0,0,0,0,0,0,79,122,201
*data,0,0,0,0,0,0,249,122,371
*data,0,80,0,0,0,0,240,122,442
*data,0,330,0,0,0,0,240,122,693
*data,0,493,0,0,0,0,232,122,847
*data,0,484,0,0,0,0,159,92,735
*data,0,476,0,0,0,0,0,92,568
*data,0,394,0,0,0,0,0,92,486
*data,0,160,0,0,0,0,0,62,222
*data,0,0,0,0,0,0,0,62,62
*data,0,0,0,0,0,0,0,62,62
*data,0,0,0,0,0,0,0,62,62
*data,0,0,0,0,0,0,0,62,62
*data,0,0,0,0,0,0,0,62,62
*data,0,0,0,0,0,0,79,62,141
*data,0,0,0,0,0,0,249,62,311
*data,400,80,0,0,0,0,240,62,782
*data,400,330,0,0,0,0,240,62,1033
*data,400,493,0,0,0,0,883,62,1838
*data,400,484,0,0,0,0,79,62,1025
*data,400,476,0,0,0,0,0,62,938
*data,400,394,0,0,0,0,0,62,856
*data,400,160,1600,0,0,0,0,62,2222
*data,400,0,1600,0,0,0,0,62,2062
*data,400,0,1600,0,0,0,79,62,2141
*data,400,0,0,0,0,0,249,62,711
*data,400,0,0,0,0,0,257,62,719
*data,0,0,0,0,0,0,249,62,311
*data,0,0,0,0,0,0,240,62,302
*data,0,0,0,0,0,0,240,62,302
*data,0,80,0,0,0,0,232,62,374
*data,0,330,0,0,0,0,240,62,633
*data,0,493,0,0,0,0,232,62,787
*data,0,484,1600,0,0,0,199,62,2346
*data,0,476,1600,0,0,0,79,62,2217
*data,0,394,1600,0,0,0,0,62,2056
*data,0,160,1600,0,0,0,0,62,1822
*data,0,0,1600,0,0,0,0,62,1662
*data,0,0,1600,467,0,0,0,62,2129
*data,0,0,1600,467,0,0,0,62,2129
*data,0,0,1600,467,0,0,0,62,2129
*data,0,0,1600,467,0,0,0,62,2129
*data,0,0,1600,467,0,0,79,62,2208
*data,0,0,1600,467,0,0,249,242,2558
*data,0,80,1600,467,0,0,240,242,2629
*data,0,330,0,467,0,0,240,242,1280
*data,0,493,0,0,0,0,232,242,967
*data,0,484,0,0,0,0,159,492,1135
*data,0,476,0,0,0,0,0,492,968
*data,0,394,0,0,0,0,0,492,886
*data,0,160,0,0,0,0,0,492,652
*data,0,0,0,0,0,0,0,492,492
*data,0,0,0,0,0,0,0,492,492
*data,0,0,0,0,0,0,0,492,492
*data,0,0,0,0,0,0,0,492,492
*data,0,0,0,0,0,0,0,492,492
*data,0,0,0,0,0,0,79,242,321
*data,0,0,0,0,0,0,249,62,311
*data,0,80,0,0,0,0,240,62,382
*data,120,330,0,0,0,0,240,62,753
*data,120,493,0,0,0,0,232,62,907
*data,120,484,0,0,0,0,159,62,825
*data,120,476,0,0,0,0,0,62,658
*data,120,394,0,0,0,0,0,62,576
*data,120,160,0,0,505,0,0,92,877
*data,120,0,0,0,505,0,0,92,717
*data,320,0,0,0,505,0,0,92,917
*data,320,0,0,0,0,0,0,92,412
*data,320,0,0,0,0,0,0,92,412
*data,320,0,0,0,505,0,0,92,917
*data,320,0,0,0,505,0,79,92,996
*data,200,0,0,0,505,0,249,342,1296
*data,200,80,0,0,0,0,240,342,862
*data,1020,330,0,0,0,0,240,312,1903
*data,1260,493,0,0,0,0,232,312,2297
*data,1380,484,0,0,0,0,159,312,2335
*data,1580,476,0,0,0,0,0,312,2368
*data,1580,394,0,0,0,0,0,312,2286
*data,1580,160,0,0,0,4115,0,312,6167
*data,1580,0,0,0,0,4115,0,312,6007
*data,1580,0,0,0,0,4115,0,412,6107
*data,1580,0,1600,0,0,4115,0,412,7707
*data,1380,0,1600,0,0,4115,0,412,7507
*data,1380,0,1600,0,0,4115,0,412,7507
*data,1260,0,0,0,0,4115,79,592,6046
*data,1020,0,0,0,0,0,249,592,1861
*data,1020,80,0,0,0,0,240,592,1932
*data,1020,330,0,0,0,0,240,592,2183
*data,820,493,0,0,0,0,232,342,1887
*data,400,484,0,0,0,0,159,342,1385
*data,640,476,0,0,0,0,0,522,1638
*data,640,394,0,0,0,0,0,522,1556
*data,640,160,0,0,0,0,0,702,1502
*data,240,0,0,0,0,0,0,702,942
*data,240,0,0,0,0,0,0,702,942
*data,640,0,0,0,505,0,0,702,1847
*data,640,0,0,0,505,0,0,522,1667
*data,640,0,0,0,505,0,0,522,1667
*data,880,0,0,0,0,0,79,522,1481
*data,880,0,0,0,0,0,249,522,1651
*data,1700,80,0,0,505,0,240,522,3047
*data,1700,330,0,0,505,0,240,522,3298
*data,1700,493,0,0,505,0,232,522,3452
*data,1700,484,0,0,0,0,159,422,2765
*data,1700,476,0,0,0,0,0,422,2598
*data,1580,394,0,467,0,0,0,422,2863
*data,1580,160,0,467,0,0,0,242,2449
*data,1580,0,0,467,0,0,0,242,2289
*data,1580,0,0,467,0,0,0,242,2289
*data,940,0,0,467,0,0,0,242,1649
*data,940,0,0,467,0,0,0,342,1749
*data,1340,0,0,467,0,0,0,342,2149
*data,1460,0,0,467,0,0,79,342,2348
*data,1460,0,0,467,0,0,249,62,2238
*data,1460,80,0,0,0,0,240,62,1842
*data,1700,330,0,0,0,0,240,62,2333
*data,1700,493,0,0,0,0,232,62,2487
*data,1700,484,0,0,0,0,159,62,2405
*data,1280,476,0,0,0,0,0,62,1818
*data,1280,394,0,0,0,0,0,62,1736
*data,1980,160,0,0,0,0,0,162,2302
*data,2220,0,0,0,0,0,0,412,2632
*data,2220,0,0,0,0,0,0,412,2632
*data,2220,0,0,0,0,4115,0,532,6867
*data,1980,0,0,0,0,4115,0,532,6627
*data,1980,0,0,0,0,4115,0,532,6627
*data,2100,0,0,0,0,4115,79,532,6826
*data,1300,0,0,0,0,4115,249,532,6196
*data,1300,80,0,0,0,4115,240,282,6017
*data,360,330,0,0,0,4115,240,282,5328
*data,360,493,0,0,0,4115,232,382,5582
*data,240,484,0,0,0,4115,159,282,5280
*data,240,476,0,0,0,0,0,282,998
*data,0,394,0,0,0,0,0,282,676
*data,0,160,0,0,0,0,0,282,442
*data,0,0,0,0,0,0,0,262,262
*data,0,0,0,0,0,0,0,262,262
*data,0,0,0,0,0,0,0,362,362
*data,820,0,0,0,0,0,0,362,1182
*data,820,0,0,0,0,0,0,362,1182
*data,820,0,0,0,0,0,79,362,1261
*data,820,0,0,0,0,0,249,362,1431
*data,820,80,0,0,0,0,240,462,1602
*data,820,330,0,0,0,0,240,462,1853
*data,820,493,0,0,0,0,232,462,2007
*data,820,484,0,0,0,0,159,362,1825
*data,820,476,0,0,0,0,0,362,1658
*data,820,394,0,0,0,0,0,262,1476
*data,820,160,0,0,0,0,0,262,1242
*data,820,0,0,0,0,0,0,262,1082
*data,820,0,0,0,0,0,0,382,1202
*data,820,0,0,0,0,0,0,282,1102
*data,820,0,0,0,0,0,0,282,1102
*data,820,0,0,0,0,0,0,282,1102
*data,820,0,0,0,0,0,79,282,1181
*data,0,0,0,0,0,0,249,282,531
*data,0,80,0,0,0,0,0,242,322
*data,0,251,0,0,0,0,0,242,493
*data,0,322,0,0,0,0,0,272,594
*data,0,493,0,0,0,0,0,272,765
*data,0,476,0,0,0,0,79,272,827
*data,0,402,0,0,0,0,249,272,923
*data,0,234,0,0,0,0,240,272,746
*data,0,160,0,0,0,0,240,242,642
*data,0,0,0,0,0,0,232,242,474
*data,0,0,0,0,0,0,159,242,401
*data,0,0,0,0,0,0,0,242,242
*data,0,0,0,0,0,0,0,242,242
*data,0,0,0,0,0,0,0,242,242
*data,0,0,0,0,0,0,0,272,272
*data,0,80,0,0,0,0,0,272,352
*data,0,251,0,0,0,0,0,272,523
*data,0,322,0,0,0,0,0,92,414
*data,0,493,0,0,0,0,0,92,585
*data,0,476,0,0,0,0,79,62,617
*data,0,402,0,0,0,0,249,62,713
*data,0,234,0,0,0,0,240,62,536
*data,0,160,0,0,0,0,240,62,462
*data,0,0,0,0,0,0,232,62,294
*data,0,0,0,0,0,0,159,62,221
*data,0,0,0,0,0,0,0,62,62
*data,0,0,0,0,0,0,0,312,312
*data,0,0,0,0,0,0,0,312,312
*data,0,0,0,0,0,0,0,312,312
*data,0,80,0,0,0,0,0,312,392
*data,0,251,0,0,0,0,0,312,563
*data,0,322,0,0,0,0,0,412,734
*data,0,493,0,0,0,0,0,412,905
*data,0,476,0,0,0,0,79,412,967
*data,0,402,0,0,0,0,249,412,1063
*data,0,234,0,0,0,0,240,412,886
*data,0,160,0,0,0,0,240,412,812
*data,0,0,0,0,0,0,232,412,644
*data,0,0,0,0,0,0,159,412,571
*data,0,0,0,0,0,0,0,312,312
*data,0,0,0,0,0,0,0,312,312
*data,0,0,0,0,0,0,0,312,312
*data,0,0,0,0,0,0,0,312,312
*data,0,80,0,0,0,0,0,312,392
*data,0,251,0,0,0,0,0,312,563
*data,0,322,0,0,0,0,0,312,634
*data,0,493,0,0,0,0,0,312,805
*data,0,476,0,0,0,0,79,312,867
*data,0,402,0,0,0,0,249,62,713
*data,0,234,0,0,0,0,240,62,536
*data,0,160,0,0,0,0,240,62,462
*data,0,0,0,0,0,0,232,62,294
*data,0,0,0,0,0,0,159,62,221
*data,0,0,0,0,0,0,0,62,62
*data,0,0,0,0,0,0,0,62,62
*data,0,0,0,0,0,0,0,62,62
*data,0,0,0,0,0,0,0,62,62
*data,0,80,0,0,0,0,0,62,142
*data,0,251,0,0,0,0,0,62,313
*data,0,322,0,0,0,0,0,1562,1884
*data,120,493,0,0,0,0,0,1592,2205
*data,120,476,0,0,0,0,79,1592,2267
*data,120,402,0,0,0,0,249,1592,2363
*data,320,234,0,0,0,0,240,1592,2386
*data,320,160,0,0,0,0,240,1592,2312
*data,320,0,0,0,0,0,232,1592,2144
*data,320,0,0,0,0,0,159,1592,2071
*data,320,0,0,0,0,0,0,1562,1882
*data,320,0,0,0,0,0,0,62,382
*data,320,0,0,0,0,0,0,412,732
*data,1140,0,0,0,0,0,0,412,1552
*data,1140,80,0,0,0,0,0,412,1632
*data,1140,251,0,0,0,0,0,412,1803
*data,1140,322,0,0,0,0,0,412,1874
*data,1140,493,0,0,0,0,0,412,2045
*data,1140,476,0,0,0,0,79,412,2107
*data,1140,402,0,0,0,0,249,412,2203
*data,1020,234,0,0,0,0,240,412,1906
*data,1020,160,0,0,0,0,240,412,1832
*data,1020,0,0,0,0,0,232,412,1664
*data,200,0,0,0,0,0,159,412,771
*data,200,0,0,0,0,0,0,592,792
*data,200,0,0,0,0,0,0,592,792
*data,200,0,0,0,0,0,0,242,442
*data,200,0,0,0,0,0,0,242,442
*data,200,80,0,0,0,0,0,242,522
*data,0,251,0,0,0,0,0,242,493
*data,0,322,0,0,0,0,0,342,664
*data,240,493,0,0,0,0,0,342,1075
*data,240,476,0,0,0,0,79,342,1137
*data,240,402,0,0,0,0,249,342,1233
*data,0,234,0,0,0,0,240,342,816
*data,0,160,0,0,0,0,240,342,742
*data,0,0,0,0,0,0,232,342,574
*data,120,0,0,0,0,0,159,462,741
*data,120,0,0,0,505,0,0,462,1087
*data,120,0,0,0,505,0,0,462,1087
*data,120,0,0,0,505,0,0,462,1087
*data,120,0,0,0,0,0,0,462,582
*data,120,80,0,0,0,0,0,462,662
*data,120,251,0,0,505,0,0,462,1338
*data,120,322,0,0,505,0,0,462,1409
*data,0,493,0,0,505,0,0,282,1280
*data,0,476,0,0,0,0,79,282,837
*data,0,402,0,0,0,0,249,162,813
*data,0,234,0,0,0,0,240,62,536
*data,0,160,0,0,0,0,240,62,462
*data,0,0,0,0,0,0,232,62,294
*data,0,0,1600,0,0,0,159,62,1821
*data,0,0,1600,0,0,0,0,62,1662
